Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
2020,Men's Park,AUS,Cycling BMX Freestyle,1,0,0,0,1
2020,Men's Park,CRC,Cycling BMX Freestyle,0,0,0,1,1
2020,Men's Park,FRA,Cycling BMX Freestyle,0,0,0,1,1
2020,Men's Park,GBR,Cycling BMX Freestyle,0,0,1,0,1
2020,Men's Park,JPN,Cycling BMX Freestyle,0,0,0,1,1
2020,Men's Park,ROC,Cycling BMX Freestyle,0,0,0,1,1
2020,Men's Park,USA,Cycling BMX Freestyle,0,0,0,2,2
2020,Men's Park,VEN,Cycling BMX Freestyle,0,1,0,0,1
2024,Men's Park,ARG,Cycling BMX Freestyle,1,0,0,0,1
2024,Men's Park,AUS,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,BRA,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,CAN,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,CRO,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,FRA,Cycling BMX Freestyle,0,0,1,0,1
2024,Men's Park,GBR,Cycling BMX Freestyle,0,1,0,0,1
2024,Men's Park,JPN,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,LAT,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,RSA,Cycling BMX Freestyle,0,0,0,1,1
2024,Men's Park,USA,Cycling BMX Freestyle,0,0,0,2,2
