Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1936,"Art Competitions Mixed Painting, Applied Arts",GER,Art Competitions,0,1,0,9,10
1936,"Art Competitions Mixed Painting, Applied Arts",LUX,Art Competitions,0,0,0,1,1
1936,"Art Competitions Mixed Painting, Applied Arts",POL,Art Competitions,0,0,1,1,2
1936,"Art Competitions Mixed Painting, Applied Arts",SUI,Art Competitions,1,0,0,2,3
1936,"Art Competitions Mixed Painting, Applied Arts",TCH,Art Competitions,0,0,0,1,1
1936,"Art Competitions Mixed Painting, Applied Arts",USA,Art Competitions,0,0,0,1,1
1948,"Art Competitions Mixed Painting, Applied Arts",AUT,Art Competitions,0,0,0,5,5
1948,"Art Competitions Mixed Painting, Applied Arts",CAN,Art Competitions,0,0,0,2,2
1948,"Art Competitions Mixed Painting, Applied Arts",FRA,Art Competitions,0,0,0,4,4
1948,"Art Competitions Mixed Painting, Applied Arts",GBR,Art Competitions,0,0,0,16,16
1948,"Art Competitions Mixed Painting, Applied Arts",NED,Art Competitions,0,0,0,1,1
1948,"Art Competitions Mixed Painting, Applied Arts",POL,Art Competitions,0,0,0,1,1
1948,"Art Competitions Mixed Painting, Applied Arts",SUI,Art Competitions,0,1,1,2,4
1948,"Art Competitions Mixed Painting, Applied Arts",TCH,Art Competitions,0,0,0,1,1
