Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1920,Weightlifting Men's Middleweight,BEL,Weightlifting,0,0,0,2,2
1920,Weightlifting Men's Middleweight,DEN,Weightlifting,0,0,0,1,1
1920,Weightlifting Men's Middleweight,EGY,Weightlifting,0,0,0,1,1
1920,Weightlifting Men's Middleweight,FRA,Weightlifting,1,0,0,1,2
1920,Weightlifting Men's Middleweight,ITA,Weightlifting,0,1,0,0,1
1920,Weightlifting Men's Middleweight,NED,Weightlifting,0,0,0,2,2
1920,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,1,0,1
1924,Weightlifting Men's Middleweight,ARG,Weightlifting,0,0,0,2,2
1924,Weightlifting Men's Middleweight,AUT,Weightlifting,0,0,0,3,3
1924,Weightlifting Men's Middleweight,BEL,Weightlifting,0,0,0,3,3
1924,Weightlifting Men's Middleweight,EGY,Weightlifting,0,0,0,1,1
1924,Weightlifting Men's Middleweight,EST,Weightlifting,0,1,1,0,2
1924,Weightlifting Men's Middleweight,FRA,Weightlifting,0,0,0,3,3
1924,Weightlifting Men's Middleweight,GBR,Weightlifting,0,0,0,3,3
1924,Weightlifting Men's Middleweight,ITA,Weightlifting,1,0,0,2,3
1924,Weightlifting Men's Middleweight,LAT,Weightlifting,0,0,0,1,1
1924,Weightlifting Men's Middleweight,LUX,Weightlifting,0,0,0,1,1
1924,Weightlifting Men's Middleweight,SUI,Weightlifting,0,0,0,1,1
1924,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,0,1,1
1924,Weightlifting Men's Middleweight,TCH,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,ARG,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,AUT,Weightlifting,0,0,0,2,2
1928,Weightlifting Men's Middleweight,BEL,Weightlifting,0,0,0,2,2
1928,Weightlifting Men's Middleweight,EGY,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,EST,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,FRA,Weightlifting,1,0,0,1,2
1928,Weightlifting Men's Middleweight,GBR,Weightlifting,0,0,0,2,2
1928,Weightlifting Men's Middleweight,GER,Weightlifting,0,0,0,2,2
1928,Weightlifting Men's Middleweight,ITA,Weightlifting,0,1,0,0,1
1928,Weightlifting Men's Middleweight,LTU,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,LUX,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,NED,Weightlifting,0,0,1,1,2
1928,Weightlifting Men's Middleweight,SUI,Weightlifting,0,0,0,2,2
1928,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,0,1,1
1928,Weightlifting Men's Middleweight,TCH,Weightlifting,0,0,0,2,2
1932,Weightlifting Men's Middleweight,ARG,Weightlifting,0,0,0,1,1
1932,Weightlifting Men's Middleweight,AUT,Weightlifting,0,0,1,0,1
1932,Weightlifting Men's Middleweight,FRA,Weightlifting,0,0,0,1,1
1932,Weightlifting Men's Middleweight,GER,Weightlifting,1,0,0,0,1
1932,Weightlifting Men's Middleweight,ITA,Weightlifting,0,1,0,0,1
1932,Weightlifting Men's Middleweight,USA,Weightlifting,0,0,0,2,2
1936,Weightlifting Men's Middleweight,AUT,Weightlifting,0,0,0,2,2
1936,Weightlifting Men's Middleweight,EGY,Weightlifting,1,0,0,0,1
1936,Weightlifting Men's Middleweight,FRA,Weightlifting,0,0,0,2,2
1936,Weightlifting Men's Middleweight,GBR,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,GER,Weightlifting,0,1,1,0,2
1936,Weightlifting Men's Middleweight,HUN,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,IND,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,ITA,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,SUI,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,TCH,Weightlifting,0,0,0,1,1
1936,Weightlifting Men's Middleweight,USA,Weightlifting,0,0,0,2,2
1948,Weightlifting Men's Middleweight,ARG,Weightlifting,0,0,0,2,2
1948,Weightlifting Men's Middleweight,AUT,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,CAN,Weightlifting,0,0,0,2,2
1948,Weightlifting Men's Middleweight,CUB,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,DEN,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,EGY,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,FRA,Weightlifting,0,0,0,2,2
1948,Weightlifting Men's Middleweight,GBR,Weightlifting,0,0,0,2,2
1948,Weightlifting Men's Middleweight,GUY,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,IRI,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,KOR,Weightlifting,0,0,1,0,1
1948,Weightlifting Men's Middleweight,MEX,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,NED,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,PAK,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,RSA,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,SUI,Weightlifting,0,0,0,2,2
1948,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,0,1,1
1948,Weightlifting Men's Middleweight,USA,Weightlifting,1,1,0,0,2
1952,Weightlifting Men's Middleweight,ARG,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,AUS,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,AUT,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,CAN,Weightlifting,0,1,0,0,1
1952,Weightlifting Men's Middleweight,DEN,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,EGY,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,FIN,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,FRA,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,IRI,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,KOR,Weightlifting,0,0,1,0,1
1952,Weightlifting Men's Middleweight,LIB,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,MEX,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,NED,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,NOR,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,PAK,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,ROU,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,SUI,Weightlifting,0,0,0,2,2
1952,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,TCH,Weightlifting,0,0,0,1,1
1952,Weightlifting Men's Middleweight,USA,Weightlifting,1,0,0,0,1
1956,Weightlifting Men's Middleweight,AUS,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,CAN,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,COL,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,GUY,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,IRI,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,ITA,Weightlifting,0,0,1,0,1
1956,Weightlifting Men's Middleweight,KOR,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,MAL,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,POL,Weightlifting,0,0,0,2,2
1956,Weightlifting Men's Middleweight,RSA,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,SGP,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,SWE,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,TPE,Weightlifting,0,0,0,1,1
1956,Weightlifting Men's Middleweight,URS,Weightlifting,1,0,0,0,1
1956,Weightlifting Men's Middleweight,USA,Weightlifting,0,1,0,0,1
1960,Weightlifting Men's Middleweight,AUS,Weightlifting,0,0,0,2,2
1960,Weightlifting Men's Middleweight,BUL,Weightlifting,0,0,0,2,2
1960,Weightlifting Men's Middleweight,COL,Weightlifting,0,0,0,1,1
1960,Weightlifting Men's Middleweight,FRA,Weightlifting,0,0,0,2,2
1960,Weightlifting Men's Middleweight,GBR,Weightlifting,0,0,0,1,1
