Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1908,Athletics Men's Javelin Throw,FIN,Athletics,0,0,0,6,6
1908,Athletics Men's Javelin Throw,GBR,Athletics,0,0,0,3,3
1908,Athletics Men's Javelin Throw,GER,Athletics,0,0,0,1,1
1908,Athletics Men's Javelin Throw,GRE,Athletics,0,0,0,1,1
1908,Athletics Men's Javelin Throw,NOR,Athletics,0,1,0,1,2
1908,Athletics Men's Javelin Throw,SWE,Athletics,1,0,1,1,3
1912,Athletics Men's Javelin Throw,AUT,Athletics,0,0,0,1,1
1912,Athletics Men's Javelin Throw,FIN,Athletics,0,1,0,5,6
1912,Athletics Men's Javelin Throw,GER,Athletics,0,0,0,3,3
1912,Athletics Men's Javelin Throw,HUN,Athletics,0,0,1,0,1
1912,Athletics Men's Javelin Throw,NOR,Athletics,0,0,0,2,2
1912,Athletics Men's Javelin Throw,RUS,Athletics,0,0,0,2,2
1912,Athletics Men's Javelin Throw,SWE,Athletics,1,0,0,9,10
1920,Athletics Men's Javelin Throw,BEL,Athletics,0,0,0,4,4
1920,Athletics Men's Javelin Throw,CHI,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,DEN,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,ESP,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,EST,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,FIN,Athletics,1,1,1,1,4
1920,Athletics Men's Javelin Throw,FRA,Athletics,0,0,0,2,2
1920,Athletics Men's Javelin Throw,ITA,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,LUX,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,SWE,Athletics,0,0,0,4,4
1920,Athletics Men's Javelin Throw,TCH,Athletics,0,0,0,1,1
1920,Athletics Men's Javelin Throw,USA,Athletics,0,0,0,4,4
1924,Athletics Men's Javelin Throw,BRA,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,CAN,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,EST,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,FIN,Athletics,1,0,0,3,4
1924,Athletics Men's Javelin Throw,FRA,Athletics,0,0,0,4,4
1924,Athletics Men's Javelin Throw,GBR,Athletics,0,0,0,2,2
1924,Athletics Men's Javelin Throw,GRE,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,HUN,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,ITA,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,LAT,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,POL,Athletics,0,0,0,1,1
1924,Athletics Men's Javelin Throw,SUI,Athletics,0,0,0,2,2
1924,Athletics Men's Javelin Throw,SWE,Athletics,0,1,0,2,3
1924,Athletics Men's Javelin Throw,TCH,Athletics,0,0,0,2,2
