Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1904,Rowing Men's Coxless Pairs,USA,Rowing,2,2,2,0,6
1908,Rowing Men's Coxless Pairs,CAN,Rowing,0,0,2,0,2
1908,Rowing Men's Coxless Pairs,GBR,Rowing,2,2,0,0,4
1908,Rowing Men's Coxless Pairs,GER,Rowing,0,0,2,0,2
1924,Rowing Men's Coxless Pairs,FRA,Rowing,0,2,0,0,2
1924,Rowing Men's Coxless Pairs,GBR,Rowing,0,0,0,2,2
1924,Rowing Men's Coxless Pairs,NED,Rowing,2,0,0,0,2
1928,Rowing Men's Coxless Pairs,BEL,Rowing,0,0,0,2,2
1928,Rowing Men's Coxless Pairs,FRA,Rowing,0,0,0,2,2
1928,Rowing Men's Coxless Pairs,GBR,Rowing,0,2,0,0,2
1928,Rowing Men's Coxless Pairs,GER,Rowing,2,0,0,0,2
1928,Rowing Men's Coxless Pairs,ITA,Rowing,0,0,0,2,2
1928,Rowing Men's Coxless Pairs,NED,Rowing,0,0,0,2,2
1928,Rowing Men's Coxless Pairs,SUI,Rowing,0,0,0,2,2
1928,Rowing Men's Coxless Pairs,USA,Rowing,0,0,2,0,2
1932,Rowing Men's Coxless Pairs,FRA,Rowing,0,0,0,2,2
1932,Rowing Men's Coxless Pairs,GBR,Rowing,2,0,0,0,2
1932,Rowing Men's Coxless Pairs,NED,Rowing,0,0,0,2,2
1932,Rowing Men's Coxless Pairs,NZL,Rowing,0,2,0,0,2
1932,Rowing Men's Coxless Pairs,POL,Rowing,0,0,2,0,2
1932,Rowing Men's Coxless Pairs,USA,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,ARG,Rowing,0,0,2,0,2
1936,Rowing Men's Coxless Pairs,AUT,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,BEL,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,BRA,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,DEN,Rowing,0,2,0,0,2
1936,Rowing Men's Coxless Pairs,GBR,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,GER,Rowing,2,0,0,0,2
1936,Rowing Men's Coxless Pairs,HUN,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,NED,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,POL,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,SUI,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,URU,Rowing,0,0,0,2,2
1936,Rowing Men's Coxless Pairs,USA,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,ARG,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,AUS,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,AUT,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,BEL,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,BRA,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,DEN,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,FRA,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,GBR,Rowing,2,0,0,0,2
1948,Rowing Men's Coxless Pairs,ITA,Rowing,0,0,2,0,2
1948,Rowing Men's Coxless Pairs,SUI,Rowing,0,2,0,0,2
1948,Rowing Men's Coxless Pairs,SWE,Rowing,0,0,0,2,2
1948,Rowing Men's Coxless Pairs,USA,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,ARG,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,AUS,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,BEL,Rowing,0,2,0,0,2
1952,Rowing Men's Coxless Pairs,DEN,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,FIN,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,FRA,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,GBR,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,GER,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,ITA,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,NED,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,POL,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,SAA,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,SUI,Rowing,0,0,2,0,2
1952,Rowing Men's Coxless Pairs,SWE,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,URS,Rowing,0,0,0,2,2
1952,Rowing Men's Coxless Pairs,USA,Rowing,2,0,0,0,2
1956,Rowing Men's Coxless Pairs,AUS,Rowing,0,0,0,2,2
