Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
2020,Men,ARG,Cycling BMX Racing,0,0,0,1,1
2020,Men,AUS,Cycling BMX Racing,0,0,0,1,1
2020,Men,BRA,Cycling BMX Racing,0,0,0,1,1
2020,Men,CAN,Cycling BMX Racing,0,0,0,1,1
2020,Men,COL,Cycling BMX Racing,0,0,1,1,2
2020,Men,ECU,Cycling BMX Racing,0,0,0,1,1
2020,Men,FRA,Cycling BMX Racing,0,0,0,3,3
2020,Men,GBR,Cycling BMX Racing,0,1,0,0,1
2020,Men,ITA,Cycling BMX Racing,0,0,0,1,1
2020,Men,JPN,Cycling BMX Racing,0,0,0,1,1
2020,Men,LAT,Cycling BMX Racing,0,0,0,1,1
2020,Men,NED,Cycling BMX Racing,1,0,0,2,3
2020,Men,NOR,Cycling BMX Racing,0,0,0,1,1
2020,Men,ROC,Cycling BMX Racing,0,0,0,1,1
2020,Men,RSA,Cycling BMX Racing,0,0,0,1,1
2020,Men,SUI,Cycling BMX Racing,0,0,0,2,2
2020,Men,USA,Cycling BMX Racing,0,0,0,2,2
2024,Men,ARG,Cycling BMX Racing,0,0,0,2,2
2024,Men,AUS,Cycling BMX Racing,0,0,0,1,1
2024,Men,BEL,Cycling BMX Racing,0,0,0,2,2
2024,Men,CHI,Cycling BMX Racing,0,0,0,1,1
2024,Men,COL,Cycling BMX Racing,0,0,0,3,3
2024,Men,ECU,Cycling BMX Racing,0,0,0,1,1
2024,Men,FRA,Cycling BMX Racing,1,1,1,1,4
2024,Men,GBR,Cycling BMX Racing,0,0,0,2,2
2024,Men,GER,Cycling BMX Racing,0,0,0,2,2
2024,Men,ITA,Cycling BMX Racing,0,0,0,2,2
2024,Men,LAT,Cycling BMX Racing,0,0,0,1,1
2024,Men,MAR,Cycling BMX Racing,0,0,0,1,1
2024,Men,NED,Cycling BMX Racing,0,0,0,2,2
2024,Men,NZL,Cycling BMX Racing,0,0,0,2,2
2024,Men,SUI,Cycling BMX Racing,0,0,0,3,3
2024,Men,THA,Cycling BMX Racing,0,0,0,2,2
2024,Men,USA,Cycling BMX Racing,0,0,0,3,3
