Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1904,"Wrestling Men's Featherweight, Freestyle",CAN,Wrestling,0,0,0,1,1
1904,"Wrestling Men's Featherweight, Freestyle",GER,Wrestling,0,0,0,1,1
1904,"Wrestling Men's Featherweight, Freestyle",USA,Wrestling,1,1,1,4,7
1908,"Wrestling Men's Featherweight, Freestyle",GBR,Wrestling,0,1,1,9,11
1908,"Wrestling Men's Featherweight, Freestyle",USA,Wrestling,1,0,0,0,1
1920,"Wrestling Men's Featherweight, Freestyle",FIN,Wrestling,0,0,0,1,1
1920,"Wrestling Men's Featherweight, Freestyle",FRA,Wrestling,0,0,0,2,2
1920,"Wrestling Men's Featherweight, Freestyle",GBR,Wrestling,0,0,1,1,2
1920,"Wrestling Men's Featherweight, Freestyle",GRE,Wrestling,0,0,0,1,1
1920,"Wrestling Men's Featherweight, Freestyle",IND,Wrestling,0,0,0,1,1
1920,"Wrestling Men's Featherweight, Freestyle",SUI,Wrestling,0,0,0,1,1
1920,"Wrestling Men's Featherweight, Freestyle",USA,Wrestling,1,1,0,0,2
1924,"Wrestling Men's Featherweight, Freestyle",AUS,Wrestling,0,0,0,1,1
1924,"Wrestling Men's Featherweight, Freestyle",BEL,Wrestling,0,0,0,2,2
1924,"Wrestling Men's Featherweight, Freestyle",CAN,Wrestling,0,0,0,1,1
1924,"Wrestling Men's Featherweight, Freestyle",DEN,Wrestling,0,0,0,1,1
1924,"Wrestling Men's Featherweight, Freestyle",EST,Wrestling,0,0,0,1,1
1924,"Wrestling Men's Featherweight, Freestyle",FIN,Wrestling,0,0,0,1,1
1924,"Wrestling Men's Featherweight, Freestyle",FRA,Wrestling,0,0,0,2,2
1924,"Wrestling Men's Featherweight, Freestyle",GBR,Wrestling,0,0,0,2,2
1924,"Wrestling Men's Featherweight, Freestyle",ITA,Wrestling,0,0,0,1,1
1924,"Wrestling Men's Featherweight, Freestyle",JPN,Wrestling,0,0,1,0,1
1924,"Wrestling Men's Featherweight, Freestyle",SWE,Wrestling,0,0,0,2,2
1924,"Wrestling Men's Featherweight, Freestyle",USA,Wrestling,1,1,0,0,2
1928,"Wrestling Men's Featherweight, Freestyle",BEL,Wrestling,0,0,0,1,1
1928,"Wrestling Men's Featherweight, Freestyle",CAN,Wrestling,0,0,0,1,1
1928,"Wrestling Men's Featherweight, Freestyle",EST,Wrestling,0,0,0,1,1
1928,"Wrestling Men's Featherweight, Freestyle",FIN,Wrestling,0,1,0,0,1
1928,"Wrestling Men's Featherweight, Freestyle",FRA,Wrestling,0,0,0,1,1
1928,"Wrestling Men's Featherweight, Freestyle",GBR,Wrestling,0,0,0,1,1
1928,"Wrestling Men's Featherweight, Freestyle",NOR,Wrestling,0,0,0,1,1
1928,"Wrestling Men's Featherweight, Freestyle",SUI,Wrestling,0,0,1,0,1
1928,"Wrestling Men's Featherweight, Freestyle",USA,Wrestling,1,0,0,0,1
1932,"Wrestling Men's Featherweight, Freestyle",CAN,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",DEN,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",FIN,Wrestling,1,0,0,0,1
1932,"Wrestling Men's Featherweight, Freestyle",FRA,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",GBR,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",GRE,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",JPN,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",MEX,Wrestling,0,0,0,1,1
1932,"Wrestling Men's Featherweight, Freestyle",SWE,Wrestling,0,0,1,0,1
1932,"Wrestling Men's Featherweight, Freestyle",USA,Wrestling,0,1,0,0,1
