Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1912,Art Competitions Mixed Sculpturing,BOH,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Sculpturing,CAN,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Sculpturing,FRA,Art Competitions,0,1,0,1,2
1912,Art Competitions Mixed Sculpturing,ITA,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Sculpturing,POL,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Sculpturing,RUS,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Sculpturing,USA,Art Competitions,1,0,0,0,1
1920,Art Competitions Mixed Sculpturing,BEL,Art Competitions,1,1,1,0,3
1924,Art Competitions Mixed Sculpturing,BEL,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Sculpturing,DEN,Art Competitions,0,0,1,1,2
1924,Art Competitions Mixed Sculpturing,ESP,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Sculpturing,FRA,Art Competitions,0,0,1,39,40
1924,Art Competitions Mixed Sculpturing,GBR,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Sculpturing,GRE,Art Competitions,1,0,0,1,2
1924,Art Competitions Mixed Sculpturing,IRL,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Sculpturing,ITA,Art Competitions,0,0,0,3,3
1924,Art Competitions Mixed Sculpturing,LUX,Art Competitions,0,1,0,0,1
1924,Art Competitions Mixed Sculpturing,NOR,Art Competitions,0,0,0,2,2
1924,Art Competitions Mixed Sculpturing,RSA,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Sculpturing,RUS,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Sculpturing,SUI,Art Competitions,0,0,0,7,7
1924,Art Competitions Mixed Sculpturing,TCH,Art Competitions,0,0,0,2,2
1924,Art Competitions Mixed Sculpturing,YUG,Art Competitions,0,0,0,4,4
