Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1900,Tug-Of-War Men's Tug-Of-War,COL,Tug-Of-War,0,1,0,0,1
1900,Tug-Of-War Men's Tug-Of-War,DEN,Tug-Of-War,3,0,0,0,3
1900,Tug-Of-War Men's Tug-Of-War,FRA,Tug-Of-War,0,5,0,0,5
1900,Tug-Of-War Men's Tug-Of-War,SWE,Tug-Of-War,3,0,0,0,3
1904,Tug-Of-War Men's Tug-Of-War,GER,Tug-Of-War,0,0,1,0,1
1904,Tug-Of-War Men's Tug-Of-War,GRE,Tug-Of-War,0,0,0,5,5
1904,Tug-Of-War Men's Tug-Of-War,RSA,Tug-Of-War,0,0,0,5,5
1904,Tug-Of-War Men's Tug-Of-War,USA,Tug-Of-War,5,5,4,5,19
1906,Tug-Of-War Men's Tug-Of-War,AUT,Tug-Of-War,0,0,0,8,8
1906,Tug-Of-War Men's Tug-Of-War,GER,Tug-Of-War,8,0,0,0,8
1906,Tug-Of-War Men's Tug-Of-War,GRE,Tug-Of-War,0,8,0,0,8
1906,Tug-Of-War Men's Tug-Of-War,SWE,Tug-Of-War,0,0,8,0,8
1908,Tug-Of-War Men's Tug-Of-War,GBR,Tug-Of-War,8,8,8,0,24
1908,Tug-Of-War Men's Tug-Of-War,SWE,Tug-Of-War,0,0,0,8,8
1908,Tug-Of-War Men's Tug-Of-War,USA,Tug-Of-War,0,0,0,8,8
1912,Tug-Of-War Men's Tug-Of-War,GBR,Tug-Of-War,0,8,0,0,8
1912,Tug-Of-War Men's Tug-Of-War,SWE,Tug-Of-War,8,0,0,0,8
1920,Tug-Of-War Men's Tug-Of-War,BEL,Tug-Of-War,0,0,8,0,8
1920,Tug-Of-War Men's Tug-Of-War,GBR,Tug-Of-War,8,0,0,0,8
1920,Tug-Of-War Men's Tug-Of-War,ITA,Tug-Of-War,0,0,0,8,8
1920,Tug-Of-War Men's Tug-Of-War,NED,Tug-Of-War,0,8,0,0,8
1920,Tug-Of-War Men's Tug-Of-War,USA,Tug-Of-War,0,0,0,8,8
