Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1908,"Shooting Men's Running Target, Single Shot, Team",GBR,Shooting,0,4,0,0,4
1908,"Shooting Men's Running Target, Single Shot, Team",SWE,Shooting,4,0,0,0,4
1912,"Shooting Men's Running Target, Single Shot, Team",AUT,Shooting,0,0,0,4,4
1912,"Shooting Men's Running Target, Single Shot, Team",FIN,Shooting,0,0,4,0,4
1912,"Shooting Men's Running Target, Single Shot, Team",RUS,Shooting,0,0,0,4,4
1912,"Shooting Men's Running Target, Single Shot, Team",SWE,Shooting,4,0,0,0,4
1912,"Shooting Men's Running Target, Single Shot, Team",USA,Shooting,0,4,0,0,4
1920,"Shooting Men's Running Target, Single Shot, Team",FIN,Shooting,0,5,0,0,5
1920,"Shooting Men's Running Target, Single Shot, Team",NOR,Shooting,5,0,0,0,5
1920,"Shooting Men's Running Target, Single Shot, Team",SWE,Shooting,0,0,0,5,5
1920,"Shooting Men's Running Target, Single Shot, Team",USA,Shooting,0,0,5,0,5
1924,"Shooting Men's Running Target, Single Shot, Team",FIN,Shooting,0,0,0,4,4
1924,"Shooting Men's Running Target, Single Shot, Team",GBR,Shooting,0,0,0,4,4
1924,"Shooting Men's Running Target, Single Shot, Team",HUN,Shooting,0,0,0,4,4
1924,"Shooting Men's Running Target, Single Shot, Team",NOR,Shooting,4,0,0,0,4
1924,"Shooting Men's Running Target, Single Shot, Team",SWE,Shooting,0,4,0,0,4
1924,"Shooting Men's Running Target, Single Shot, Team",TCH,Shooting,0,0,0,1,1
1924,"Shooting Men's Running Target, Single Shot, Team",USA,Shooting,0,0,4,0,4
