Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1992,Baseball Men's Baseball,CUB,Baseball,20,0,0,0,20
1992,Baseball Men's Baseball,DOM,Baseball,0,0,0,20,20
1992,Baseball Men's Baseball,ESP,Baseball,0,0,0,20,20
1992,Baseball Men's Baseball,ITA,Baseball,0,0,0,20,20
1992,Baseball Men's Baseball,JPN,Baseball,0,0,20,0,20
1992,Baseball Men's Baseball,PUR,Baseball,0,0,0,20,20
1992,Baseball Men's Baseball,TPE,Baseball,0,20,0,0,20
1992,Baseball Men's Baseball,USA,Baseball,0,0,0,20,20
1996,Baseball Men's Baseball,AUS,Baseball,0,0,0,20,20
1996,Baseball Men's Baseball,CUB,Baseball,20,0,0,0,20
1996,Baseball Men's Baseball,ITA,Baseball,0,0,0,20,20
1996,Baseball Men's Baseball,JPN,Baseball,0,20,0,0,20
1996,Baseball Men's Baseball,KOR,Baseball,0,0,0,20,20
1996,Baseball Men's Baseball,NCA,Baseball,0,0,0,19,19
1996,Baseball Men's Baseball,NED,Baseball,0,0,0,20,20
1996,Baseball Men's Baseball,USA,Baseball,0,0,20,0,20
2000,Baseball Men's Baseball,AUS,Baseball,0,0,0,24,24
2000,Baseball Men's Baseball,CUB,Baseball,0,24,0,0,24
2000,Baseball Men's Baseball,ITA,Baseball,0,0,0,24,24
2000,Baseball Men's Baseball,JPN,Baseball,0,0,0,24,24
2000,Baseball Men's Baseball,KOR,Baseball,0,0,24,0,24
2000,Baseball Men's Baseball,NED,Baseball,0,0,0,24,24
2000,Baseball Men's Baseball,RSA,Baseball,0,0,0,24,24
2000,Baseball Men's Baseball,USA,Baseball,24,0,0,0,24
2004,Baseball Men's Baseball,AUS,Baseball,0,24,0,0,24
2004,Baseball Men's Baseball,CAN,Baseball,0,0,0,24,24
2004,Baseball Men's Baseball,CUB,Baseball,24,0,0,0,24
2004,Baseball Men's Baseball,GRE,Baseball,0,0,0,23,23
2004,Baseball Men's Baseball,ITA,Baseball,0,0,0,24,24
2004,Baseball Men's Baseball,JPN,Baseball,0,0,24,0,24
2004,Baseball Men's Baseball,NED,Baseball,0,0,0,24,24
2004,Baseball Men's Baseball,TPE,Baseball,0,0,0,24,24
2008,Baseball Men's Baseball,CAN,Baseball,0,0,0,24,24
2008,Baseball Men's Baseball,CHN,Baseball,0,0,0,24,24
2008,Baseball Men's Baseball,CUB,Baseball,0,24,0,0,24
2008,Baseball Men's Baseball,JPN,Baseball,0,0,0,24,24
2008,Baseball Men's Baseball,KOR,Baseball,24,0,0,0,24
2008,Baseball Men's Baseball,NED,Baseball,0,0,0,24,24
2008,Baseball Men's Baseball,TPE,Baseball,0,0,0,23,23
2008,Baseball Men's Baseball,USA,Baseball,0,0,24,0,24
