Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
2020,Women's 4 x 400m Relay,BEL,Athletics,0,0,0,1,1
2020,Women's 4 x 400m Relay,POL,Athletics,0,0,0,1,1
2024,Women's 4 x 400m Relay,BEL,Athletics,0,0,0,7,7
2024,Women's 4 x 400m Relay,CAN,Athletics,0,0,0,7,7
2024,Women's 4 x 400m Relay,CUB,Athletics,0,0,0,6,6
2024,Women's 4 x 400m Relay,ESP,Athletics,0,0,0,6,6
2024,Women's 4 x 400m Relay,FRA,Athletics,0,0,0,7,7
2024,Women's 4 x 400m Relay,GBR,Athletics,0,0,8,0,8
2024,Women's 4 x 400m Relay,GER,Athletics,0,0,0,6,6
2024,Women's 4 x 400m Relay,IND,Athletics,0,0,0,6,6
2024,Women's 4 x 400m Relay,IRL,Athletics,0,0,0,7,7
2024,Women's 4 x 400m Relay,ITA,Athletics,0,0,0,8,8
2024,Women's 4 x 400m Relay,JAM,Athletics,0,0,0,8,8
2024,Women's 4 x 400m Relay,NED,Athletics,0,7,0,0,7
2024,Women's 4 x 400m Relay,NOR,Athletics,0,0,0,6,6
2024,Women's 4 x 400m Relay,POL,Athletics,0,0,0,6,6
2024,Women's 4 x 400m Relay,SUI,Athletics,0,0,0,7,7
2024,Women's 4 x 400m Relay,USA,Athletics,8,0,0,1,9
