Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
2020,Women's Team,BEL,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,CAN,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,CHN,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,ESP,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,FRA,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,GBR,Artistic Gymnastics,0,0,4,0,4
2020,Women's Team,GER,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,ITA,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,JPN,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,NED,Artistic Gymnastics,0,0,0,4,4
2020,Women's Team,ROC,Artistic Gymnastics,4,0,0,0,4
2020,Women's Team,USA,Artistic Gymnastics,0,4,0,0,4
2024,Women's Team,AUS,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,BRA,Artistic Gymnastics,0,0,5,0,5
2024,Women's Team,CAN,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,CHN,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,FRA,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,GBR,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,ITA,Artistic Gymnastics,0,5,0,0,5
2024,Women's Team,JPN,Artistic Gymnastics,0,0,0,4,4
2024,Women's Team,KOR,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,NED,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,ROU,Artistic Gymnastics,0,0,0,5,5
2024,Women's Team,USA,Artistic Gymnastics,5,0,0,0,5
