Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
2000,Weightlifting Women's Light-Heavyweight,AUS,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,BUL,Weightlifting,0,0,0,2,2
2000,Weightlifting Women's Light-Heavyweight,CHN,Weightlifting,1,0,0,0,1
2000,Weightlifting Women's Light-Heavyweight,EGY,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,ESA,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,GRE,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,HUN,Weightlifting,0,1,0,0,1
2000,Weightlifting Women's Light-Heavyweight,IND,Weightlifting,0,0,1,0,1
2000,Weightlifting Women's Light-Heavyweight,PLW,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,POL,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,PUR,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,RUS,Weightlifting,0,0,0,1,1
2000,Weightlifting Women's Light-Heavyweight,THA,Weightlifting,0,0,0,2,2
2004,Weightlifting Women's Light-Heavyweight,BUL,Weightlifting,0,0,0,2,2
2004,Weightlifting Women's Light-Heavyweight,CHN,Weightlifting,1,0,0,0,1
2004,Weightlifting Women's Light-Heavyweight,CMR,Weightlifting,0,0,0,1,1
2004,Weightlifting Women's Light-Heavyweight,COL,Weightlifting,0,0,0,1,1
2004,Weightlifting Women's Light-Heavyweight,HUN,Weightlifting,0,1,0,0,1
2004,Weightlifting Women's Light-Heavyweight,KOR,Weightlifting,0,0,0,1,1
2004,Weightlifting Women's Light-Heavyweight,RUS,Weightlifting,0,0,1,0,1
2004,Weightlifting Women's Light-Heavyweight,TUR,Weightlifting,0,0,0,1,1
2004,Weightlifting Women's Light-Heavyweight,UGA,Weightlifting,0,0,0,1,1
2004,Weightlifting Women's Light-Heavyweight,UKR,Weightlifting,0,0,0,1,1
2008,Weightlifting Women's Light-Heavyweight,BLR,Weightlifting,0,0,0,1,1
2008,Weightlifting Women's Light-Heavyweight,CHN,Weightlifting,1,0,0,0,1
2008,Weightlifting Women's Light-Heavyweight,COL,Weightlifting,0,0,0,2,2
2008,Weightlifting Women's Light-Heavyweight,EGY,Weightlifting,0,0,0,1,1
2008,Weightlifting Women's Light-Heavyweight,JPN,Weightlifting,0,0,0,1,1
2008,Weightlifting Women's Light-Heavyweight,PRK,Weightlifting,0,0,0,1,1
2008,Weightlifting Women's Light-Heavyweight,RUS,Weightlifting,0,1,0,0,1
2008,Weightlifting Women's Light-Heavyweight,UKR,Weightlifting,0,0,1,0,1
2008,Weightlifting Women's Light-Heavyweight,VEN,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,ARM,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,BLR,Weightlifting,0,0,1,1,2
2012,Weightlifting Women's Light-Heavyweight,CAN,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,COL,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,ECU,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,EGY,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,GBR,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,KAZ,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,KEN,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,KOR,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,PRK,Weightlifting,1,0,0,0,1
2012,Weightlifting Women's Light-Heavyweight,ROU,Weightlifting,0,1,0,0,1
2012,Weightlifting Women's Light-Heavyweight,TPE,Weightlifting,0,0,0,1,1
2012,Weightlifting Women's Light-Heavyweight,TUN,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,ARM,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,BLR,Weightlifting,0,0,0,2,2
2016,Weightlifting Women's Light-Heavyweight,CAN,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,CHN,Weightlifting,1,0,0,0,1
2016,Weightlifting Women's Light-Heavyweight,CMR,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,COL,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,ECU,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,EGY,Weightlifting,0,0,1,0,1
2016,Weightlifting Women's Light-Heavyweight,FIJ,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,GBR,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,KAZ,Weightlifting,0,1,0,0,1
2016,Weightlifting Women's Light-Heavyweight,MGL,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,POL,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,ROU,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,TKM,Weightlifting,0,0,0,1,1
2016,Weightlifting Women's Light-Heavyweight,TUR,Weightlifting,0,0,0,1,1
