Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1912,Art Competitions Mixed Music,FRA,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Music,GBR,Art Competitions,0,0,0,1,1
1912,Art Competitions Mixed Music,ITA,Art Competitions,1,0,0,0,1
1912,Art Competitions Mixed Music,SUI,Art Competitions,0,0,0,2,2
1920,Art Competitions Mixed Music,BEL,Art Competitions,1,0,0,0,1
1920,Art Competitions Mixed Music,ITA,Art Competitions,0,1,0,0,1
1924,Art Competitions Mixed Music,AUS,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Music,BEL,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Music,FRA,Art Competitions,0,0,0,3,3
1924,Art Competitions Mixed Music,GBR,Art Competitions,0,0,0,1,1
1924,Art Competitions Mixed Music,NOR,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,COL,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,CUB,Art Competitions,0,0,0,3,3
1932,Art Competitions Mixed Music,DEN,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,FRA,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,GER,Art Competitions,0,0,0,3,3
1932,Art Competitions Mixed Music,HAI,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,LAT,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,MON,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,NED,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,NOR,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,POL,Art Competitions,0,0,0,2,2
1932,Art Competitions Mixed Music,SUI,Art Competitions,0,0,0,1,1
1932,Art Competitions Mixed Music,TCH,Art Competitions,0,1,0,0,1
1932,Art Competitions Mixed Music,USA,Art Competitions,0,0,0,21,21
