Year,Event,NOC,Sport,gold_number,silver_number,bronze_number,no_medal_number,total_number
1988,Archery Women's Team,CHN,Archery,0,0,0,3,3
1988,Archery Women's Team,FIN,Archery,0,0,0,3,3
1988,Archery Women's Team,FRA,Archery,0,0,0,3,3
1988,Archery Women's Team,FRG,Archery,0,0,0,3,3
1988,Archery Women's Team,GBR,Archery,0,0,0,3,3
1988,Archery Women's Team,INA,Archery,0,3,0,0,3
1988,Archery Women's Team,JPN,Archery,0,0,0,3,3
1988,Archery Women's Team,KOR,Archery,3,0,0,0,3
1988,Archery Women's Team,MGL,Archery,0,0,0,3,3
1988,Archery Women's Team,POL,Archery,0,0,0,3,3
1988,Archery Women's Team,SWE,Archery,0,0,0,3,3
1988,Archery Women's Team,TPE,Archery,0,0,0,3,3
1988,Archery Women's Team,TUR,Archery,0,0,0,3,3
1988,Archery Women's Team,URS,Archery,0,0,0,3,3
1988,Archery Women's Team,USA,Archery,0,0,3,0,3
1992,Archery Women's Team,BHU,Archery,0,0,0,3,3
1992,Archery Women's Team,CHN,Archery,0,3,0,0,3
1992,Archery Women's Team,EUN,Archery,0,0,3,0,3
1992,Archery Women's Team,FRA,Archery,0,0,0,3,3
1992,Archery Women's Team,GBR,Archery,0,0,0,3,3
1992,Archery Women's Team,GER,Archery,0,0,0,3,3
1992,Archery Women's Team,HUN,Archery,0,0,0,3,3
1992,Archery Women's Team,INA,Archery,0,0,0,3,3
1992,Archery Women's Team,JPN,Archery,0,0,0,3,3
1992,Archery Women's Team,KOR,Archery,3,0,0,0,3
1992,Archery Women's Team,NED,Archery,0,0,0,3,3
1992,Archery Women's Team,POL,Archery,0,0,0,3,3
1992,Archery Women's Team,PRK,Archery,0,0,0,3,3
1992,Archery Women's Team,SWE,Archery,0,0,0,3,3
1992,Archery Women's Team,TPE,Archery,0,0,0,3,3
1992,Archery Women's Team,TUR,Archery,0,0,0,3,3
1992,Archery Women's Team,USA,Archery,0,0,0,3,3
1996,Archery Women's Team,CHN,Archery,0,0,0,3,3
1996,Archery Women's Team,GER,Archery,0,3,0,0,3
