NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
AFG,Boxing,Boxing Men's Bantamweight,1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Boxing,Boxing Men's Featherweight,1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Boxing,Boxing Men's Lightweight,1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Bantamweight, Freestyle",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Flyweight, Freestyle",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,11,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,"Athletics Men's 1,500 metres",3,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,"Athletics Men's 10,000 metres",2,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,"Athletics Men's 5,000 metres",2,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,Athletics Men's 800 metres,2,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,Athletics Men's High Jump,2,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Athletics,Athletics Men's Marathon,1,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Boxing,Boxing Men's Light-Flyweight,1,0,0,0,0,28,1980,0.0,0.0,0.0,0.0,0,0,0,0,0
