NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
AFG,Athletics,Athletics Men's 100 metres,1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Athletics,Athletics Men's 110 metres Hurdles,1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Athletics,Athletics Men's 200 metres,1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Athletics,Athletics Men's 4 x 100 metres Relay,4,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Athletics,Athletics Men's 400 metres,1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Athletics,Athletics Men's Javelin Throw,1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Flyweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Heavyweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,13,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AHO,Weightlifting,Weightlifting Men's Bantamweight,1,0,0,0,0,4,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
AHO,Weightlifting,Weightlifting Men's Heavyweight,1,0,0,0,0,4,1960,0.0,0.0,0.0,0.0,0,0,0,0,0
