NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,gold_sum,silver_sum,bronze_sum,total_sum
AFG,Wrestling,"Wrestling Men's Bantamweight, Freestyle",1,0,0,0,0,5,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Featherweight, Freestyle",1,0,0,0,0,5,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Lightweight, Freestyle",1,0,0,0,0,5,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Middleweight, Freestyle",1,0,0,0,0,5,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AFG,Wrestling,"Wrestling Men's Welterweight, Freestyle",1,0,0,0,0,5,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AHO,Fencing,"Fencing Men's Sabre, Individual",1,0,0,0,0,4,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AHO,Fencing,"Fencing Women's Foil, Individual",2,0,0,0,0,4,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AHO,Weightlifting,Weightlifting Men's Light-Heavyweight,1,0,0,0,0,4,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
AHO,Weightlifting,Weightlifting Men's Middleweight,1,0,0,0,0,4,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Boxing,Boxing Men's Featherweight,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Boxing,Boxing Men's Welterweight,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Floor Exercise,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Horizontal Bar,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Horse Vault,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Individual All-Around,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Parallel Bars,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Pommelled Horse,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ALG,Gymnastics,Gymnastics Men's Rings,1,0,0,0,0,9,1968,0.0,0.0,0.0,0.0,0,0,0,0,0
ARG,Athletics,Athletics Men's 100 metres,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Men's 200 metres,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,"Athletics Men's 3,000 metres Steeplechase",1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Men's 400 metres,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Men's 400 metres Hurdles,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Men's 800 metres,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Men's Pole Vault,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Women's 100 metres,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Athletics,Athletics Women's 200 metres,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Bantamweight,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Featherweight,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Flyweight,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Light-Flyweight,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Light-Middleweight,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Lightweight,1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Boxing,Boxing Men's Welterweight,1,0,0,1,1,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Cycling,"Cycling Men's 1,000 metres Time Trial",1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Cycling,Cycling Men's 100 kilometres Team Time Trial,4,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",1,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Cycling,"Cycling Men's Road Race, Individual",4,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Cycling,Cycling Men's Sprint,2,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",4,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Equestrianism,"Equestrianism Mixed Jumping, Individual",3,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Equestrianism,"Equestrianism Mixed Jumping, Team",3,0,0,0,0,60,1968,0.0,0.0,0.0,0.0,0,0,0,2,2
ARG,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",4,0,0,0,0,60,1968,0.0,1.0,0.0,1.0,0,0,0,2,2
