NOC,Sport,Event,athletes_number,gold_number,silver_number,bronze_number,total_number,Total Events,Year,gold_number_previous,silver_number_previous,bronze_number_previous,total_number_previous,Host,Gold,Silver,Bronze,Total
ANZ,Athletics,Athletics Men's 10 kilometres Walk,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Athletics,"Athletics Men's 10,000 metres",1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Athletics,Athletics Men's 100 metres,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Athletics,Athletics Men's 200 metres,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Athletics,Athletics Men's 400 metres,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Athletics,"Athletics Men's 5,000 metres",1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Athletics,Athletics Men's Marathon,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Rowing,Rowing Men's Coxed Eights,9,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Rowing,Rowing Men's Single Sculls,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,"Swimming Men's 1,500 metres Freestyle",3,0,0,1,1,17,1912,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,Swimming Men's 100 metres Freestyle,5,0,1,0,1,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,Swimming Men's 200 metres Breaststroke,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,4,4,0,0,4,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,Swimming Men's 400 metres Breaststroke,1,0,0,0,0,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,Swimming Men's 400 metres Freestyle,4,0,0,1,1,17,1912,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0
ANZ,Swimming,Swimming Women's 100 metres Freestyle,2,1,1,0,2,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ANZ,Tennis,"Tennis Men's Singles, Covered Courts",1,0,0,1,1,17,1912,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
AUT,Athletics,Athletics Men's 100 metres,3,0,0,0,0,46,1912,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0
AUT,Athletics,Athletics Men's 200 metres,3,0,0,0,0,46,1912,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0
AUT,Athletics,Athletics Men's 4 x 100 metres Relay,4,0,0,0,0,46,1912,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0
AUT,Athletics,Athletics Men's 400 metres,1,0,0,0,0,46,1912,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0
AUT,Athletics,"Athletics Men's Cross-Country, Individual",1,0,0,0,0,46,1912,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0
AUT,Athletics,Athletics Men's Decathlon,1,0,0,0,0,46,1912,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,4.0
