Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Marathon,0.0
Men's Marathon,0.0
Women's Marathon,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
"Cycling Men's Mountainbike, Cross-Country",0.0
Swimming Women's 50 metres Freestyle,0.0
Taekwondo Men's Welterweight,0.0
Taekwondo Women's Flyweight,0.0
Women -49kg,0.0
