Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Women's 100 metres,0.0
Men's 100m,0.0
Women's 100m,0.0
"Canoeing Women's Kayak Singles, 200 metres",0.0
"Canoeing Women's Kayak Singles, 500 metres",0.0
Judo Women's Half-Middleweight,0.0
Men's 50m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Women's Light-Heavyweight,0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Heavyweight, Greco-Roman",0.0
"Wrestling Men's Super-Heavyweight, Freestyle",0.0
