Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's Marathon,0.0
Athletics Women's 100 metres,0.0
Men's 100m,0.0
Boxing Women's Lightweight,0.0
Men's 100m Breaststroke,0.0
Men's 200m Individual Medley,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Breaststroke,0.0
Women's 50m Freestyle,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Featherweight,0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
