Event,importance_score
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Long Jump,0.0
Men's Triple Jump,0.0
Boxing Men's Heavyweight,0.16666666666666666
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
"Cycling Men's Road Race, Individual",0.0
Diving Men's Springboard,0.0
Diving Women's Springboard,0.0
"Equestrianism Mixed Dressage, Individual",0.0
"Equestrianism Mixed Jumping, Individual",0.0
"Equestrianism Mixed Three-Day Event, Individual",0.0
Men's Single Sculls,0.0
Rowing Men's Single Sculls,0.0
Rowing Women's Single Sculls,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Men's Skiff,0.0
Sailing Men's Two Person Dinghy,0.0
Sailing Men's Two Person Keelboat,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed 5.5 metres,0.0
Sailing Mixed Multihull,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Three Person Keelboat,0.0
Sailing Mixed Two Person Dinghy,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
Sailing Mixed Two Person Keelboat,0.0
Sailing Women's One Person Dinghy,0.0
Sailing Women's Three Person Keelboat,0.0
Women's Dinghy,0.0
Men's 100m Backstroke,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 4 x 200 metres Freestyle Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Tennis Men's Singles,0.0
Men's Individual,0.0
Triathlon Men's Olympic Distance,0.0
Triathlon Women's Olympic Distance,0.0
Women's Individual,0.5
