Event,importance_score
Women Team,0.0
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Women's Individual,0.0
"Art Competitions Mixed Architecture, Architectural Designs",0.0
Art Competitions Mixed Unknown Event,0.0
Men's Parallel Bars,0.0
Men's Vault,0.0
Men,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.16666666666666666
Women's Team,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
Women,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.16666666666666666
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.3333333333333333
"Athletics Women's 1,500 metres",2.0
Athletics Women's 10 kilometres Walk,0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres Hurdles,0.3333333333333333
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
"Athletics Women's 3,000 metres",0.8333333333333333
Athletics Women's 4 x 400 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.5
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",0.5
Athletics Women's 80 metres Hurdles,0.0
Athletics Women's 800 metres,0.9999999999999999
Athletics Women's Discus Throw,1.3333333333333333
Athletics Women's Hammer Throw,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's High Jump,1.5
Athletics Women's Javelin Throw,0.8333333333333333
Athletics Women's Long Jump,1.3333333333333333
Athletics Women's Marathon,0.8333333333333333
Athletics Women's Pentathlon,0.0
Athletics Women's Shot Put,0.3333333333333333
Athletics Women's Triple Jump,0.0
Men's 50km Race Walk,0.0
Men's Discus Throw,0.0
Men's Javelin Throw,0.0
Men's Shot Put,0.0
Women's 1500m,0.0
Women's 3000m Steeplechase,0.0
Women's 400m,0.0
Women's Hammer Throw,0.0
Women's High Jump,0.0
Women's Long Jump,0.0
Women's Marathon,0.0
Women's Triple Jump,0.0
Badminton Men's Singles,0.0
Basketball Men's Basketball,0.0
Boxing Men's Bantamweight,0.16666666666666666
Boxing Men's Featherweight,0.3333333333333333
Boxing Men's Flyweight,0.3333333333333333
Boxing Men's Heavyweight,0.6666666666666666
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.8333333333333333
Boxing Men's Light-Middleweight,0.3333333333333333
