Event,importance_score
Archery Women's Individual,0.0
Men's Horizontal Bar,0.0
Men's Vault,0.0
Men,0.0
4 x 400m Relay Mixed Team,1.6666666666666665
4 x 400m Relay Mixed,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,1.0
Athletics Men's 400 metres,0.3333333333333333
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's High Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 400 metres,0.0
Athletics Women's High Jump,0.0
Athletics Women's Shot Put,0.0
Athletics Women's Triple Jump,0.0
Men's 100m,0.0
Men's 200m,0.0
Men's 400m Hurdles,0.0
Men's 400m,0.0
Women's 400m,0.8333333333333333
Women's Triple Jump,0.0
Baseball Men's Baseball,0.0
Baseball Team,4.0
Boxing Men's Bantamweight,0.16666666666666666
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.5
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
Men's 51kg,0.16666666666666666
Men's 80kg,0.16666666666666666
Men's Feather (52-57kg),0.0
Men's Fly (48-52kg),0.0
Men's Light (57-63kg),0.0
Men's Middle (69-75kg),0.0
Men's Welter (63-69kg),0.0
Women's 66kg,0.0
Women's Fly (48-51kg),0.0
Women's Welter (64-69kg),0.0
"Cycling Men's Road Race, Individual",0.0
Diving Men's Platform,0.0
Diving Men's Springboard,0.0
Men's 3m Springboard,0.0
Women's 10m Platform,0.0
"Equestrianism Mixed Dressage, Individual",0.0
Dressage Individual,0.0
Jumping Individual,0.0
Men,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Horse Vault,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Half-Lightweight,0.0
Judo Women's Half-Middleweight,0.0
Judo Women's Lightweight,0.0
Judo Women's Middleweight,0.0
Men -90 kg,0.0
Women +78 kg,0.0
Men's Single Sculls,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Men's Windsurfer,0.0
Shooting Men's Skeet,0.0
Shooting Men's Trap,0.0
Shooting Mixed Skeet,0.0
Shooting Mixed Trap,0.0
Trap Men,0.0
Men's 100m Breaststroke,0.0
Men's 100m Freestyle,0.0
Men's 200m Breaststroke,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Women's 200m Backstroke,0.0
Synchronized Swimming Women's Duet,0.0
Synchronized Swimming Women's Solo,0.0
Table Tennis Men's Doubles,0.0
Table Tennis Men's Singles,0.0
Table Tennis Women's Singles,0.0
Table Tennis Women's Team,0.0
Men -68kg,0.0
Men -80kg,0.0
Taekwondo Men's Flyweight,0.5
Taekwondo Men's Welterweight,0.0
Taekwondo Women's Heavyweight,0.0
Women +67kg,0.0
Women -67kg,0.0
Tennis Men's Singles,0.0
Tennis Women's Singles,0.0
Volleyball Women's Volleyball,0.0
Women Team,0.0
Women,0.0
Men's 61kg,0.0
Men's 81kg,0.3333333333333333
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Flyweight,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Super-Heavyweight,0.0
Weightlifting Women's Featherweight,0.0
Weightlifting Women's Flyweight,0.0
Weightlifting Women's Heavyweight,0.0
Weightlifting Women's Lightweight,0.0
Women's +81kg,0.0
Women's +87kg,0.0
Women's 49kg,0.0
Women's 81kg,0.0
Women's 87kg,0.16666666666666666
Men's Freestyle 97kg,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Bantamweight, Greco-Roman",0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
