Event,importance_score
Archery Men's Individual,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
Athletics Women's 100 metres,0.0
"Athletics Women's 5,000 metres",0.0
Women's 100m,0.0
Women's Marathon,0.0
Boxing Men's Light-Heavyweight,0.0
Judo Men's Extra-Lightweight,0.0
Men's 100m Freestyle,0.0
Women's 50m Freestyle,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Women's Lightweight,0.0
Women's 55kg,0.0
