Event,importance_score
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 800 metres,0.0
Men's 100m,0.0
Badminton Men's Singles,0.0
Men's Singles,0.0
Men's Keirin,0.0
Men's Sprint,0.0
"Cycling Men's Individual Pursuit, 4,000 metres",0.0
"Cycling Men's Road Race, Individual",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Men's 100m Freestyle,0.0
Men's 50m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.6666666666666666
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 400 metres Freestyle,0.0
Swimming Women's 400 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
