Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 4 x 400 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Discus Throw,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's High Jump,0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Shot Put,0.0
"Men's 10,000m",0.0
Men's 100m,0.0
Women's Discus Throw,0.0
Badminton Men's Doubles,0.0
Badminton Men's Singles,0.0
Badminton Mixed Doubles,0.0
Badminton Women's Doubles,0.0
Badminton Women's Singles,0.0
Men's Doubles,0.0
Men's Singles,0.3333333333333333
Mixed Doubles Team,0.0
Mixed Doubles,0.0
Women's Doubles Team,0.0
Women's Doubles,0.0
Women's Singles,0.0
Basketball Men's Basketball,0.0
Boxing Men's Bantamweight,0.6666666666666666
Boxing Men's Featherweight,0.5
Boxing Men's Flyweight,1.0
Boxing Men's Light-Flyweight,0.5
Boxing Men's Light-Middleweight,0.16666666666666666
Boxing Men's Light-Welterweight,1.1666666666666665
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.16666666666666666
Boxing Men's Welterweight,0.16666666666666666
Boxing Women's Flyweight,0.0
Men's 51kg,0.0
Men's 63.5kg,0.0
Men's 80kg,0.0
Men's Feather (52-57kg),0.0
Women's 50kg,0.0
Women's 54kg,0.0
Women's 60kg,0.0
Women's 66kg,0.16666666666666666
Women's 75kg,0.0
Women's Fly (48-51kg),0.0
Women's Light (57-60kg),0.16666666666666666
Women's Welter (64-69kg),0.0
