Event,importance_score
Archery Women's Individual,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres,0.0
"Athletics Women's 5,000 metres",0.0
Men's 100m,0.0
Men's 400m,0.0
Basketball Men's Basketball,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
"Cycling Men's Road Race, Individual",0.0
Football Men's Football,0.0
Men,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Men -81 kg,0.0
Men's Single Sculls,0.0
Rowing Men's Double Sculls,0.0
Rowing Men's Single Sculls,0.0
10m Air Pistol Women,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Women's Air Pistol, 10 metres",0.0
Men's 100m Butterfly,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Table Tennis Men's Singles,0.0
Taekwondo Men's Welterweight,0.0
Men's +102kg,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Heavyweight I,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Heavyweight,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Lightweight,0.16666666666666666
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Bantamweight, Greco-Roman",0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
"Wrestling Men's Light-Flyweight, Freestyle",0.0
"Wrestling Men's Light-Heavyweight, Freestyle",0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Men's Middleweight, Freestyle",0.0
"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Welterweight, Freestyle",0.0
"Wrestling Men's Welterweight, Greco-Roman",0.0
