Event,importance_score
Archery Men's Individual,0.0
Men's Individual,0.0
Art Competitions Mixed Unknown Event,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 400 metres,0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Shot Put,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's 80 metres Hurdles,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Shot Put,0.0
Men's 200m,0.0
Men's Singles,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Light-Flyweight,0.0
Women's Feather (54-57kg),0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Road Race, Individual",0.0
"Cycling Women's Individual Pursuit, 3,000 metres",0.0
Cycling Women's Points Race,0.0
"Cycling Women's Road Race, Individual",0.0
Football Men's Football,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Lightweight,0.0
Men -60 kg,0.0
Rowing Men's Single Sculls,0.0
Rowing Women's Single Sculls,0.0
Men's Dinghy,0.0
Men's One Person Dinghy - Laser,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
10m Air Rifle Men,0.0
50m Rifle 3 Positions Men,0.0
"Shooting Mixed Free Pistol, 50 metres",0.0
"Shooting Mixed Rapid-Fire Pistol, 25 metres",0.0
Shooting Mixed Skeet,0.0
"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Mixed Trap,0.0
"Shooting Women's Air Pistol, 10 metres",0.0
"Shooting Women's Air Rifle, 10 metres",0.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0
"Shooting Women's Sporting Pistol, 25 metres",0.0
Men,0.0
Men's 100m Freestyle,0.0
Men's 1500m Freestyle,0.0
Men's 800m Freestyle,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Backstroke,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 4 x 100 metres Freestyle Relay,0.0
Swimming Women's 4 x 100 metres Medley Relay,0.0
Swimming Women's 400 metres Freestyle,0.0
Swimming Women's 800 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Women's 200m Backstroke,0.0
Tennis Men's Singles,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Women's Heavyweight,0.0
Weightlifting Women's Light-Heavyweight,0.0
Weightlifting Women's Super-Heavyweight,0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Women's Flyweight, Freestyle",0.0
