Event,importance_score
Archery Women's Individual,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.5
Athletics Men's 400 metres,0.16666666666666666
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.5
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's 80 metres Hurdles,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Marathon,0.0
"Men's 10,000m",0.9999999999999999
Men's 1500m,0.0
Men's 200m,0.0
Men's 3000m Steeplechase,0.0
Men's 5000m,0.5
Men's 800m,0.0
Men's Marathon,0.0
"Women's 10,000m",0.0
Women's 1500m,0.0
Women's 3000m Steeplechase,0.8333333333333333
Women's 400m,0.0
Women's 5000m,0.0
Women's 800m,0.0
Women's Marathon,0.0
Badminton Men's Singles,0.0
Boxing Men's Bantamweight,0.3333333333333333
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.5
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.3333333333333333
Men's Middle (69-75kg),0.0
Men's Welter (63-69kg),0.0
Women's Fly (48-51kg),0.0
Men's Road Race,0.0
"Cycling Men's Road Race, Individual",0.0
Hockey Men's Hockey,0.0
Women's Single Sculls,0.0
Men's 100m Butterfly,0.0
Men's 100m Freestyle,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's 50m Freestyle,0.0
Table Tennis Men's Singles,0.0
Table Tennis Women's Doubles,0.0
Table Tennis Women's Singles,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Women's Light-Heavyweight,0.0
