Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 400 metres,0.0
Athletics Women's High Jump,0.0
Athletics Women's Javelin Throw,0.0
Men's 400m,0.0
Women's 100m,0.5
Women's 200m,0.3333333333333333
Women's High Jump,0.0
Men's Dinghy,0.0
Men's One Person Dinghy - Laser,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Women's One Person Dinghy,0.0
Women's One Person Dinghy - Laser Radial,0.0
Men's 100m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
