Event,importance_score
Women's Individual,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.8333333333333333
Athletics Men's 200 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 10 kilometres Walk,0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's Marathon,0.0
Athletics Women's Pentathlon,0.0
Marathon Race Walk Relay Mixed,0.6666666666666666
Men's 20km Race Walk,0.5
Men's 50km Race Walk,0.0
Men's Discus Throw,0.0
Women's 100m Hurdles,0.0
Women's 100m,0.0
Women's 200m,0.0
Women's 20km Race Walk,0.0
Women's 4 x 100m Relay Team,0.0
Women's 400m,0.0
Women's Marathon,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.0
Men's +92kg,0.0
Men's 71kg,0.0
Men's Feather (52-57kg),0.0
Men's Heavy (81-91kg),0.0
Women's 60kg,0.0
Women's Light (57-60kg),0.0
Women's Middle (69-75kg),0.0
"Canoeing Men's Kayak Singles, 200 metres",0.0
Men,0.0
Women,0.0
Men's Road Race,0.5
"Cycling Men's 1,000 metres Time Trial",0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
Cycling Men's BMX,0.0
"Cycling Men's Individual Pursuit, 4,000 metres",0.0
"Cycling Men's Road Race, Individual",0.0
Cycling Men's Sprint,0.0
"Cycling Men's Team Pursuit, 4,000 metres",0.0
Diving Men's Platform,0.0
Diving Men's Springboard,0.0
"Equestrianism Mixed Dressage, Individual",0.0
"Equestrianism Mixed Three-Day Event, Individual",0.0
Dressage Individual,0.0
Eventing Individual,0.0
Women's Individual Stroke Play,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Horse Vault,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.0
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Extra-Lightweight,0.0
Judo Women's Half-Heavyweight,0.0
Judo Women's Half-Middleweight,0.0
Judo Women's Heavyweight,0.0
Men -60 kg,0.0
Women -63 kg,0.0
Women -78 kg,0.0
Men's 10km,0.0
Women's 10km,0.0
Men's Individual,0.0
Women's Individual,0.0
Rowing Men's Single Sculls,0.0
Sailing Mixed One Person Dinghy,0.0
10m Air Pistol Women,0.0
25m Pistol Women,0.0
"Shooting Men's Air Rifle, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Women's Air Pistol, 10 metres",0.0
"Shooting Women's Air Rifle, 10 metres",0.0
"Shooting Women's Sporting Pistol, 25 metres",0.0
Women,0.0
Men's 200m Individual Medley,0.0
Men's 400m Individual Medley,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 10 kilometres Open Water,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 4 x 200 metres Freestyle Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 10 kilometres Open Water,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 50 metres Freestyle,0.0
Swimming Women's 800 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's 50m Freestyle,0.0
Men's Singles,0.0
Table Tennis Women's Singles,0.0
Taekwondo Women's Heavyweight,0.0
Tennis Men's Doubles,0.0
Tennis Men's Singles,0.0
Triathlon Women's Olympic Distance,0.0
Women's Individual,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Heavyweight,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Super-Heavyweight,0.0
Weightlifting Women's Light-Heavyweight,0.0
Weightlifting Women's Lightweight,0.0
Weightlifting Women's Super-Heavyweight,0.0
Women's +81kg,0.0
Women's 59kg,0.0
Women's 64kg,0.0
Women's 71kg,0.16666666666666666
Women's 76kg,0.5
Women's 81kg,0.16666666666666666
Women's 87kg,0.3333333333333333
Men's Greco-Roman 67kg,0.0
Women's Freestyle 50kg,0.0
Women's Freestyle 53kg,0.3333333333333333
Women's Freestyle 57kg,0.0
Women's Freestyle 76kg,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
"Wrestling Men's Welterweight, Greco-Roman",0.0
"Wrestling Women's Lightweight, Freestyle",0.0
