Event,importance_score
Art Competitions Mixed Unknown Event,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Marathon,0.0
Athletics Women's Pentathlon,0.0
Marathon Race Walk Relay Mixed,0.0
Men's 20km Race Walk,0.0
Men's Marathon,0.0
Women's 20km Race Walk,0.0
Women's Marathon,0.0
Badminton Men's Singles,0.0
Badminton Women's Singles,0.0
Women's Singles,0.0
Basketball Men's Basketball,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
Men's Heavy (81-91kg),0.0
Men's Light (57-63kg),0.0
"Canoeing Men's Kayak Singles, Slalom",0.0
Men's Road Race,0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Individual Pursuit, 4,000 metres",0.0
"Cycling Men's Road Race, Individual",0.0
"Cycling Men's Road Race, Team",0.0
Cycling Men's Sprint,0.0
Diving Men's Platform,0.0
Diving Men's Springboard,0.0
"Equestrianism Mixed Dressage, Individual",0.0
"Equestrianism Mixed Jumping, Individual",0.0
"Fencing Men's epee, Individual",0.0
"Fencing Men's Foil, Individual",0.0
"Fencing Men's Sabre, Individual",0.0
"Fencing Women's Foil, Individual",0.0
Women's Épée Individual,0.0
Football Men's Football,0.0
Gymnastics Women's Balance Beam,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Individual All-Around,0.0
Gymnastics Women's Uneven Bars,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Men -66 kg,0.0
Women's Kumite -61kg,0.0
Women's 10km,0.0
Modern Pentathlon Men's Individual,0.0
Lightweight Women's Double Sculls,0.0
Men's Single Sculls,0.0
Rowing Men's Coxed Pairs,0.0
Rowing Men's Coxless Pairs,0.0
Rowing Men's Single Sculls,0.0
Rowing Women's Single Sculls,0.0
Women's Single Sculls,0.0
Men's Dinghy,0.16666666666666666
Men's One Person Dinghy - Laser,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Women's One Person Dinghy,0.0
Women's Dinghy,0.0
Women's One Person Dinghy - Laser Radial,0.0
Women's Skiff - 49er  Team,0.0
Women's Windsurfer - RS:X,0.0
Women's Windsurfing,0.0
10m Air Pistol Men,0.0
25m Rapid Fire Pistol Men,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Air Rifle, 10 metres",0.0
Shooting Men's Double Trap,0.0
"Shooting Men's Free Pistol, 50 metres",0.5
"Shooting Men's Free Rifle, Three Positions, 300 metres",0.0
"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0
Shooting Men's Skeet,0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Men's Trap,0.0
"Shooting Mixed Free Pistol, 50 metres",0.0
"Shooting Mixed Rapid-Fire Pistol, 25 metres",0.0
Shooting Mixed Skeet,0.3333333333333333
"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0.0
Shooting Mixed Trap,0.3333333333333333
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0
Skeet Men,0.0
Skeet Mixed Team,0.0
Skeet Women,0.0
Trap Men,0.0
Men's Street,0.0
Men,0.0
Women,0.0
Men's 200m Freestyle,0.0
Men's 400m Freestyle,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Butterfly,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 400 metres Freestyle,0.0
Swimming Women's 400 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Swimming Women's 800 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Women's 200m Individual Medley,0.0
Table Tennis Men's Doubles,0.0
Table Tennis Men's Singles,0.0
Table Tennis Women's Doubles,0.0
Table Tennis Women's Singles,0.0
Taekwondo Men's Featherweight,0.0
Taekwondo Women's Flyweight,0.0
Men's Singles,0.0
Tennis Men's Singles,0.0
Volleyball Women's Volleyball,4.0
Men's 61kg,0.0
Weightlifting Men's Heavyweight,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Super-Heavyweight,0.0
Weightlifting Women's Featherweight,0.0
Weightlifting Women's Middleweight,0.0
Weightlifting Women's Super-Heavyweight,0.0
Men's Freestyle 86kg,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Bantamweight, Greco-Roman",0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Featherweight, Greco-Roman",0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
"Wrestling Men's Light-Flyweight, Greco-Roman",0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Men's Middleweight, Greco-Roman",0.0
"Wrestling Men's Super-Heavyweight, Freestyle",0.0
"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0
"Wrestling Women's Lightweight, Freestyle",0.0
