Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
"Athletics Women's 5,000 metres",0.0
Women's 100m,0.0
Women's 800m,0.0
Men's Canoe Double 1000m Team,0.0
Men's Canoe Single 1000m,0.0
Women's Canoe Single 200m,0.0
"Canoeing Men's Canadian Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.0
Men -73 kg,0.0
