Event,importance_score
4 x 400m Relay Mixed,0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,5.666666666666666
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Triple Jump,0.3333333333333333
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.6666666666666666
Athletics Women's 4 x 100 metres Relay,4.166666666666666
Athletics Women's 4 x 400 metres Relay,0.0
Athletics Women's 400 metres,1.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Long Jump,0.0
Men's 100m,0.0
Men's 110m Hurdles,0.0
Men's 200m,0.0
Men's 400m,0.5
Men's Decathlon,0.0
Men's High Jump,0.0
Women's 100m Hurdles,0.0
Women's 100m,0.0
Women's 200m,0.0
Women's 4 x 400m Relay Team,0.0
Women's 400m,0.5
Women's Javelin Throw,0.0
Women's Triple Jump,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
"Cycling Men's 1,000 metres Time Trial",0.0
Cycling Men's Sprint,0.0
Diving Women's Springboard,0.0
Rowing Women's Single Sculls,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed 5.5 metres,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Three Person Keelboat,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
Sailing Mixed Two Person Keelboat,1.3333333333333333
Men's 100m Breaststroke,0.0
Men's 100m Freestyle,0.0
Men's 200m Breaststroke,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 400 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Swimming Women's 800 metres Freestyle,0.0
Women's 200m Freestyle,0.0
Women's 400m Freestyle,0.0
Women's 50m Freestyle,0.0
Tennis Men's Doubles,0.0
Tennis Men's Singles,0.0
"Wrestling Men's Light-Heavyweight, Freestyle",0.0
"Wrestling Men's Middleweight, Freestyle",0.0
