Event,importance_score
Archery Women's Individual,0.0
"Athletics Men's 1,500 metres",1.3333333333333333
"Athletics Men's 10,000 metres",1.1666666666666667
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.16666666666666666
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",1.3333333333333333
Athletics Men's 800 metres,0.16666666666666666
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.6666666666666666
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres Hurdles,0.6666666666666666
"Athletics Women's 5,000 metres",0.0
Athletics Women's 800 metres,0.5
Athletics Women's Marathon,0.0
Men's 1500m,0.0
Men's 3000m Steeplechase,1.0
Men's 5000m,0.0
Men's 800m,0.0
Men's Marathon,0.0
Women's 1500m,0.0
Women's 400m Hurdles,0.0
Women's 800m,0.0
Women's Marathon,0.0
Basketball Men's Basketball,0.0
Men Team,0.0
Men,0.0
Boxing Men's Bantamweight,0.16666666666666666
Boxing Men's Featherweight,0.3333333333333333
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.16666666666666666
Boxing Women's Flyweight,0.0
Boxing Women's Lightweight,0.0
Boxing Women's Middleweight,0.0
Men's Feather (52-57kg),0.0
Men's Heavy (81-91kg),0.0
Men's Light (57-63kg),0.0
Men's Light Heavy (75-81kg),0.0
Women's 50kg,0.0
Women's 54kg,0.0
Women's 75kg,0.0
Women's Fly (48-51kg),0.0
Women's Welter (64-69kg),0.0
B-Boys,0.0
B-Girls,0.0
Men's Kayak Cross,0.0
Men's Kayak Single,0.0
Men's Kayak,0.0
Women's Kayak,0.0
Men's Kayak Single 1000m,0.0
"Canoeing Men's Kayak Singles, Slalom",0.0
"Canoeing Women's Kayak Singles, Slalom",0.0
Men,0.0
Men's Individual Time Trial,0.0
Men's Road Race,0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
Cycling Men's Individual Time Trial,0.0
"Cycling Men's Road Race, Individual",0.0
"Equestrianism Mixed Dressage, Individual",0.0
"Equestrianism Mixed Jumping, Individual",0.0
Dressage Individual,0.0
Eventing Individual,0.0
Jumping Individual,0.0
Jumping Team,0.0
"Fencing Men's epee, Individual",0.0
"Fencing Men's epee, Team",0.0
"Fencing Men's Foil, Individual",0.0
"Fencing Men's Foil, Team",0.0
"Fencing Men's Sabre, Individual",0.0
"Fencing Men's Sabre, Team",0.0
"Fencing Women's Foil, Individual",0.0
Men's Épée Individual,0.0
Women's Foil Individual,0.0
Football Men's Football,0.0
Men,3.1666666666666665
Golf Women's Individual,0.0
Women's Individual Stroke Play,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Horse Vault,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.0
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
Gymnastics Men's Team All-Around,0.0
Gymnastics Women's Balance Beam,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Horse Vault,0.0
Gymnastics Women's Individual All-Around,0.0
Gymnastics Women's Uneven Bars,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Men's Open Class,0.0
Judo Women's Half-Middleweight,0.0
Judo Women's Middleweight,0.0
Men -66 kg,0.0
Men -81 kg,0.0
