Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
"Athletics Men's 5,000 metres",0.5
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 10,000 metres",0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's 800 metres,0.3333333333333333
Athletics Women's Marathon,0.0
"Men's 10,000m",0.0
Men's 5000m,0.0
Men's 800m,0.0
Men's Marathon,0.0
"Women's 10,000m",0.0
Women's 5000m,0.0
Women's Fly (48-51kg),0.0
Judo Women's Half-Heavyweight,0.0
Judo Women's Half-Lightweight,0.0
Women -78 kg,0.0
Men's 100m Freestyle,0.0
Men's 50m Freestyle,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
