Event,importance_score
Archery Men's Individual,0.0
Archery Men's Team,0.0
Archery Women's Individual,0.0
Men's Individual,0.0
Mixed Team,0.0
Women's Individual,0.0
Women's Team,0.0
Men's All-Around,0.0
Men's Floor Exercise,0.0
Men's Horizontal Bar,0.0
Men's Parallel Bars,0.0
Men's Pommel Horse,0.0
Men's Rings,0.0
Men's Vault,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Women's 10 kilometres Walk,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's Pentathlon,0.0
Athletics Women's Pole Vault,0.0
Men's 100m,0.0
Men's High Jump,0.0
Women's 100m,0.0
Badminton Men's Doubles,1.6666666666666665
Badminton Men's Singles,1.1666666666666667
Badminton Mixed Doubles,0.6666666666666666
Badminton Women's Doubles,0.0
Badminton Women's Singles,0.0
Men's Doubles Team,0.3333333333333333
Men's Doubles,0.3333333333333333
Men's Singles,0.16666666666666666
Mixed Doubles Team,0.0
Mixed Doubles,0.0
Women's Doubles Team,0.0
Women's Doubles,0.0
Women's Singles,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Welterweight,0.0
"Canoeing Men's Kayak Singles, Slalom",0.0
Women's Road Race,0.0
Men's Keirin,0.3333333333333333
Men's Sprint,0.0
Women's Keirin,0.0
Women's Sprint,0.0
"Cycling Men's 1,000 metres Time Trial",0.0
