Event,importance_score
Men,0.6666666666666666
Men's All-Around,0.0
Men's Floor Exercise,0.0
Men's Horizontal Bar,0.0
Men's Parallel Bars,0.0
Men's Pommel Horse,0.0
Men's Rings,0.0
Men's Vault,0.0
Men,0.0
Athletics Men's 100 metres,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,1.6666666666666667
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 10 kilometres Walk,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 20 kilometres Walk,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's 800 metres,0.0
Athletics Women's Discus Throw,0.0
Athletics Women's Heptathlon,0.3333333333333333
Athletics Women's High Jump,0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Men's 200m,0.0
Men's 20km Race Walk,0.0
Men's 50km Race Walk,0.0
Men's Discus Throw,0.3333333333333333
Men's High Jump,0.0
Men's Javelin Throw,0.0
Women's 20km Race Walk,0.0
Women's 400m,0.0
Women's 800m,0.0
Women's Discus Throw,0.0
Women's High Jump,0.0
Women's Javelin Throw,0.0
Women's Triple Jump,0.0
Badminton Men's Singles,0.0
Badminton Women's Singles,0.0
Basketball Men's Basketball,5.833333333333333
Women,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.16666666666666666
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.0
B-Girls,0.3333333333333333
Men's Kayak Double 500m,0.0
Men's Kayak Four 500m,0.0
Men's Kayak Single 1000m,0.0
Men's Kayak Single 200m,0.0
"Canoeing Men's Canadian Doubles, 500 metres",0.0
"Canoeing Men's Canadian Singles, 200 metres",0.3333333333333333
"Canoeing Men's Kayak Doubles, 1,000 metres",0.0
"Canoeing Men's Kayak Doubles, 200 metres",0.3333333333333333
"Canoeing Men's Kayak Doubles, 500 metres",0.0
"Canoeing Men's Kayak Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 200 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.0
Men's Road Race,0.0
Women's Road Race,0.0
Men's Keirin,0.0
Men's Sprint,0.0
Women's Keirin,0.0
Women's Omnium,0.0
Women's Sprint,0.0
Women's Team Sprint Team,0.0
"Cycling Men's Individual Pursuit, 4,000 metres",0.0
Cycling Men's Individual Time Trial,0.0
Cycling Men's Points Race,0.0
"Cycling Men's Road Race, Individual",0.0
"Cycling Men's Team Pursuit, 4,000 metres",0.0
Cycling Women's 500 metres Time Trial,0.0
Cycling Women's BMX,0.0
"Cycling Women's Individual Pursuit, 3,000 metres",0.0
Cycling Women's Individual Time Trial,0.0
Cycling Women's Keirin,0.0
Cycling Women's Points Race,0.0
"Cycling Women's Road Race, Individual",0.16666666666666666
Cycling Women's Sprint,0.0
Dressage Individual,0.0
Jumping Individual,0.0
Football Men's Football,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Horse Vault,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.0
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
Gymnastics Women's Balance Beam,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Horse Vault,0.0
Gymnastics Women's Individual All-Around,0.0
Gymnastics Women's Uneven Bars,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Heavyweight,0.0
Women +78 kg,0.0
Men's Individual,0.0
Modern Pentathlon Men's Individual,0.8333333333333333
Modern Pentathlon Men's Team,0.0
Modern Pentathlon Women's Individual,0.5
Women's Individual,0.3333333333333333
Rhythmic Gymnastics Women's Individual,0.0
Men's Double Sculls Team,0.0
Men's Pair,0.0
Men's Quadruple Sculls Team,0.0
Men's Single Sculls,0.0
Rowing Men's Coxed Pairs,0.0
Rowing Men's Coxless Pairs,0.0
Rowing Men's Double Sculls,0.6666666666666666
Rowing Men's Quadruple Sculls,0.0
Rowing Men's Single Sculls,0.0
Rowing Women's Coxless Pairs,0.0
Rowing Women's Double Sculls,0.6666666666666666
Rowing Women's Single Sculls,0.0
Women's Double Sculls Team,0.0
Women's Double Sculls,0.0
Women's Pair,0.0
Women's Single Sculls,0.16666666666666666
Men's Windsurfer - RS:X,0.0
Men's Windsurfing,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Men's Two Person Dinghy,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed One Person Dinghy,0.0
