Event,importance_score
Men's Individual,0.0
Mixed Team,0.0
Women's Individual,0.0
Men's All-Around,0.0
Men's Floor Exercise,0.0
Men's Horizontal Bar,0.0
Men's Parallel Bars,0.0
Men's Pommel Horse,0.0
Men's Rings,0.0
Men's Vault,0.0
Men,0.0
Women's Vault,0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 4 x 400 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's High Jump,0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Shot Put,0.0
Athletics Women's Triple Jump,0.0
Men's Hammer Throw,0.0
Men's Long Jump,0.0
Men's Marathon,0.0
Men's Triple Jump,0.0
Women's Heptathlon,0.0
Women's High Jump,0.0
Women's Long Jump,0.0
Women's Triple Jump,0.0
Boxing Men's Bantamweight,0.3333333333333333
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.5
Boxing Men's Heavyweight,0.16666666666666666
Boxing Men's Light-Flyweight,0.5
Boxing Men's Light-Heavyweight,0.3333333333333333
Boxing Men's Light-Middleweight,0.16666666666666666
Boxing Men's Light-Welterweight,1.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.5
Boxing Men's Super-Heavyweight,0.16666666666666666
Boxing Men's Welterweight,0.3333333333333333
Boxing Women's Flyweight,0.0
Men's +92kg,0.5
Men's 51kg,0.5
Men's 57kg,0.5
Men's 63.5kg,0.0
Men's 71kg,0.5
Men's 80kg,0.0
Men's 92kg,0.5
Men's Feather (52-57kg),0.0
Men's Fly (48-52kg),0.0
Men's Heavy (81-91kg),0.0
Men's Light (57-63kg),0.0
Men's Light Heavy (75-81kg),0.0
Men's Middle (69-75kg),0.0
Men's Super Heavy (+91kg),0.5
Men's Welter (63-69kg),0.0
Women's 50kg,0.0
Women's 54kg,0.0
Women's 57kg,0.0
Women's 66kg,0.0
Women's Fly (48-51kg),0.0
Women's Light (57-60kg),0.0
Women's Welter (64-69kg),0.0
Men's Kayak Single 1000m,0.0
Women's Canoe Double 500m Team,0.0
Women's Canoe Single 200m,0.0
Women's Kayak Single 500m,0.0
"Canoeing Men's Canadian Doubles, 1,000 metres",0.0
"Canoeing Men's Canadian Doubles, 500 metres",0.0
"Canoeing Men's Canadian Singles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 200 metres",0.0
"Canoeing Men's Canadian Singles, 500 metres",0.0
"Canoeing Men's Kayak Doubles, 1,000 metres",0.0
"Canoeing Men's Kayak Doubles, 500 metres",0.0
"Canoeing Men's Kayak Fours, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.0
"Canoeing Women's Kayak Doubles, 500 metres",0.0
"Canoeing Women's Kayak Fours, 500 metres",0.0
"Canoeing Women's Kayak Singles, 200 metres",0.0
"Canoeing Women's Kayak Singles, 500 metres",0.0
Men's Road Race,0.0
Women's Individual Time Trial,0.0
Women's Road Race,0.0
"Cycling Men's Road Race, Individual",0.0
Men's 10m Platform,0.0
"Fencing Men's epee, Individual",0.0
"Fencing Men's Foil, Individual",0.0
"Fencing Women's epee, Individual",0.0
Men's Sabre Individual,0.0
Women's Sabre Individual,0.0
Women's Épée Individual,0.0
Men,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.16666666666666666
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
Gymnastics Women's Balance Beam,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Horse Vault,0.0
Gymnastics Women's Individual All-Around,0.0
Gymnastics Women's Uneven Bars,0.0
Judo Men's Extra-Lightweight,0.5
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.16666666666666666
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.3333333333333333
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.3333333333333333
Judo Women's Half-Lightweight,0.0
Judo Women's Heavyweight,0.0
Judo Women's Middleweight,0.0
Men +100 kg,0.16666666666666666
Men -100 kg,0.16666666666666666
Men -60 kg,0.0
Men -66 kg,0.0
Men -73 kg,0.0
Men -81 kg,0.0
Men -90 kg,0.16666666666666666
Mixed Team,0.0
Women -48 kg,0.0
Women -52 kg,0.5
Women -57 kg,0.0
Women -63 kg,0.0
Women -70 kg,0.0
Women -78 kg,0.0
Men's Individual,0.0
Women's Individual,0.0
Group All-Around Team,0.0
Group All-Around,0.0
Individual All-Around,0.0
Rhythmic Gymnastics Women's Group,0.0
Rhythmic Gymnastics Women's Individual,0.0
Lightweight Men's Double Sculls Team,0.0
Lightweight Men's Double Sculls,0.0
Rowing Men's Lightweight Double Sculls,0.0
Rowing Men's Single Sculls,0.0
Rowing Women's Single Sculls,0.0
Women's Single Sculls,0.0
10m Air Rifle Women,0.0
50m Rifle 3 Positions Women,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Air Rifle, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
"Shooting Women's Air Rifle, 10 metres",0.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0
Men's 100m Freestyle,0.0
Men's 400m Freestyle,0.0
Men's 800m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 4 x 200 metres Freestyle Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Backstroke,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 400 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 400m Freestyle,0.0
Women's 50m Freestyle,0.0
Table Tennis Men's Singles,0.0
Table Tennis Women's Singles,0.0
Men +80kg,0.0
Men -68kg,1.0
Men -80kg,0.0
Taekwondo Men's Featherweight,0.0
Taekwondo Men's Heavyweight,0.0
Taekwondo Men's Welterweight,0.0
Taekwondo Women's Featherweight,0.0
Taekwondo Women's Heavyweight,0.0
Taekwondo Women's Welterweight,0.0
Women +67kg,0.3333333333333333
Women -67kg,0.0
Men's Singles,0.0
Tennis Men's Singles,0.0
Tennis Women's Singles,0.0
Trampolining Women's Individual,0.16666666666666666
Men's 102kg,0.3333333333333333
Men's 109kg,0.5
Men's 67kg,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Flyweight,0.0
Weightlifting Men's Heavyweight I,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Heavyweight,0.5
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Men's Super-Heavyweight,0.0
Weightlifting Women's Flyweight,0.0
Women's +81kg,0.0
Women's 55kg,0.0
Women's 76kg,0.0
Women's 81kg,0.0
Men's Freestyle 57kg,0.16666666666666666
Men's Freestyle 74kg,0.6666666666666666
Men's Freestyle 86kg,0.0
Men's Freestyle 97kg,0.0
Men's Greco-Roman 130kg,0.0
Men's Greco-Roman 60kg,0.0
Men's Greco-Roman 77kg,0.0
Men's Greco-Roman 87kg,0.0
Men's Greco-Roman 97kg,0.0
Women's Freestyle 50kg,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Featherweight, Greco-Roman",0.16666666666666666
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Flyweight, Greco-Roman",0.0
"Wrestling Men's Heavyweight, Freestyle",0.5
"Wrestling Men's Heavyweight, Greco-Roman",0.0
"Wrestling Men's Light-Heavyweight, Freestyle",0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Men's Middleweight, Freestyle",0.3333333333333333
"Wrestling Men's Middleweight, Greco-Roman",0.5
"Wrestling Men's Super-Heavyweight, Freestyle",1.8333333333333333
"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Welterweight, Freestyle",0.16666666666666666
"Wrestling Men's Welterweight, Greco-Roman",0.0
