Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Women's Individual,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 50 kilometres Walk,0.5
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Marathon,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Hammer Throw,0.0
Athletics Women's High Jump,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Marathon,0.0
Athletics Women's Triple Jump,0.0
Marathon Race Walk Relay Mixed,0.0
Men's 100m,0.0
Men's 200m,0.0
Men's 20km Race Walk,0.0
Men's 50km Race Walk,0.0
Men's Hammer Throw,0.0
Women's 100m Hurdles,0.0
Women's 100m,0.0
Women's 20km Race Walk,0.0
Women's 400m Hurdles,0.0
Women's 800m,0.0
Women's Hammer Throw,0.0
Badminton Women's Singles,0.0
Women's Singles,0.0
Basketball Women's Basketball,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Light-Flyweight,0.0
Men's Middle (69-75kg),0.0
Women's 66kg,0.0
Men's Canoe Single,0.16666666666666666
Men's Canoe,0.0
Men's Kayak Cross,0.0
Men's Kayak Single,0.0
Men's Kayak,0.3333333333333333
Women's Canoe Single,0.0
Women's Canoe,0.0
Women's Kayak Cross,0.0
Women's Kayak Single,0.0
Women's Kayak,0.0
Men's Kayak Double 1000m Team,0.0
Men's Kayak Four 500m Team,0.6666666666666666
Men's Kayak Single 1000m,0.0
"Canoeing Men's Canadian Doubles, 1,000 metres",0.0
