Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,1.3333333333333333
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.5
Athletics Men's 4 x 100 metres Relay,3.833333333333333
Athletics Men's 4 x 400 metres Relay,1.3333333333333333
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.5
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Javelin Throw,0.6666666666666666
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's Hammer Throw,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's High Jump,0.0
Athletics Women's Long Jump,0.0
Athletics Women's Shot Put,0.0
Athletics Women's Triple Jump,0.0
Men's 100m,0.0
Men's 200m,0.0
Men's 4 x 100m Relay Team,0.0
Men's 4 x 100m Relay,0.0
Men's 4 x 400m Relay Team,0.0
Men's 4 x 400m Relay,0.0
Men's 400m,0.0
Men's Javelin Throw,0.0
Men's Long Jump,0.0
Women's 100m,0.0
Women's 4 x 100m Relay Team,0.0
Women's 4 x 100m Relay,0.0
Women's 400m Hurdles,0.0
Women's Long Jump,0.0
Women's Shot Put,0.0
Badminton Women's Singles,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Super-Heavyweight,0.0
Men's Middle (69-75kg),0.0
Women's Road Race,0.0
Men's Keirin,0.0
Men's Sprint,0.0
"Cycling Men's 1,000 metres Time Trial",0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Individual Pursuit, 4,000 metres",0.0
Cycling Men's Keirin,0.0
Cycling Men's Points Race,0.0
"Cycling Men's Road Race, Individual",0.0
Cycling Men's Sprint,0.0
"Cycling Men's Team Pursuit, 4,000 metres",0.0
Gymnastics Women's Balance Beam,0.0
Gymnastics Women's Floor Exercise,0.0
Gymnastics Women's Individual All-Around,0.0
Gymnastics Women's Uneven Bars,0.0
Judo Men's Half-Heavyweight,0.0
Women +78 kg,0.0
Rowing Women's Single Sculls,0.0
Women's Single Sculls,0.0
Men's One Person Dinghy - Laser,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Two Person Heavyweight Dinghy,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Mixed Free Pistol, 50 metres",0.0
"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0.0
Men's 100m Backstroke,0.0
Men's 100m Butterfly,0.0
Men's 100m Freestyle,0.0
Men's 50m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.16666666666666666
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Women's 50m Freestyle,0.0
Table Tennis Men's Singles,0.0
Taekwondo Men's Welterweight,0.0
Taekwondo Women's Featherweight,0.0
Weightlifting Men's Featherweight,0.5
Weightlifting Men's Heavyweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.16666666666666666
