Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Men's 100m,0.0
Men's 110m Hurdles,0.0
Women's 100m,0.0
Men's Kayak Cross,0.0
Men's Kayak Single,0.0
Men -81 kg,0.0
Men's 100m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Weightlifting Men's Light-Heavyweight,0.0
