Event,importance_score
Art Competitions Mixed Music,0.0
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.0
Women's Vault,0.0
Women,0.0
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.3333333333333333
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 400 metres,0.0
Athletics Women's Shot Put,0.0
Men's 100m,0.0
Women's 100m Hurdles,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Welterweight,0.0
Men's 80kg,0.0
Men's Middle (69-75kg),0.0
"Fencing Men's epee, Masters, Individual",0.0
"Fencing Men's Foil, Individual",0.0
"Fencing Men's Foil, Masters, Individual",0.0
"Fencing Women's Foil, Individual",0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Half-Lightweight,0.0
Judo Women's Lightweight,0.0
Men -73 kg,0.0
Women -52 kg,0.0
Rugby Men's Rugby,0.5
"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",0.8333333333333333
"Shooting Men's Free Rifle, Prone, 600 metres",0.0
Men's 100m Breaststroke,0.0
Men's 100m Butterfly,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Breaststroke,0.0
Women's 50m Freestyle,0.0
Taekwondo Men's Heavyweight,0.0
Taekwondo Women's Welterweight,0.0
Women -67kg,0.0
Tennis Men's Singles,0.0
Tennis Women's Singles,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
"Wrestling Men's Middleweight, Freestyle",0.0
