Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Javelin Throw,0.0
Athletics Women's Marathon,0.0
Men's 100m,0.0
Women's 100m,0.0
Men's Singles,0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Road Race, Individual",0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Lightweight,0.0
Judo Women's Half-Middleweight,0.0
Judo Women's Lightweight,0.0
Women -48 kg,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Two Person Keelboat,0.0
Sailing Mixed Windsurfer,0.0
10m Air Pistol Women,0.0
25m Pistol Women,0.0
Shooting Men's Double Trap,0.0
Shooting Men's Trap,0.0
Shooting Mixed Skeet,0.0
Shooting Mixed Trap,0.0
"Shooting Women's Air Pistol, 10 metres",0.0
"Shooting Women's Sporting Pistol, 25 metres",0.0
Trap Men,0.0
Men's 100m Freestyle,0.0
Men's 50m Freestyle,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 1500m Freestyle,0.0
Women's 400m Freestyle,0.0
Water Polo Men's Water Polo,0.0
Weightlifting Men's Light-Heavyweight,0.0
Women's 64kg,0.0
"Wrestling Men's Bantamweight, Freestyle",0.0
"Wrestling Men's Featherweight, Freestyle",0.0
"Wrestling Men's Flyweight, Freestyle",0.0
"Wrestling Men's Lightweight, Freestyle",0.0
