Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.6666666666666666
Athletics Women's Discus Throw,0.0
Men's 100m,0.0
Men's 400m Hurdles,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Welterweight,0.0
Men's 71kg,0.0
Women's 66kg,0.0
Women's Middle (69-75kg),0.0
Women's Welter (64-69kg),0.0
Men's Canoe Single 1000m,0.0
"Canoeing Men's Canadian Doubles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 200 metres",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Men -66 kg,0.0
Women -52 kg,0.0
Women's Dinghy,0.0
Women's One Person Dinghy - Laser Radial,0.0
Women's Two Person Dinghy - 470 Team,0.0
Men's 100m Breaststroke,0.0
Men's 400m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Backstroke,0.0
Women's 50m Freestyle,0.0
