Event,importance_score
Archery Men's Individual,0.0
"Athletics Men's 1,500 metres",0.16666666666666666
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.5
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 400 metres,0.0
Men's 100m,0.0
Men's 1500m,0.0
Men's 200m,0.0
Men's 400m Hurdles,0.0
Men's 400m,0.0
Men's 800m,0.0
Men's Hammer Throw,0.0
Men's High Jump,0.6666666666666666
Women's 100m,0.0
Beach Volleyball Men's Beach Volleyball,0.0
Men Team,0.3333333333333333
Men,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
"Equestrianism Mixed Jumping, Individual",0.0
"Equestrianism Mixed Jumping, Team",0.0
"Fencing Men's Foil, Individual",0.0
Football Men's Football,0.0
Handball Men's Handball,0.0
Judo Men's Lightweight,0.0
Men -66 kg,0.0
Women's Single Sculls,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Windsurfer,0.0
Shooting Men's Double Trap,0.0
"Shooting Men's Rapid-Fire Pistol, 25 metres",0.0
Shooting Men's Skeet,0.16666666666666666
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
Shooting Men's Trap,0.0
"Shooting Women's Air Rifle, 10 metres",0.0
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.0
Skeet Men,0.0
Trap Men,0.0
Men's 100m Breaststroke,0.0
Men's 200m Breaststroke,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Table Tennis Men's Singles,0.0
Table Tennis Women's Singles,0.0
Taekwondo Men's Welterweight,0.0
Men's 102kg,0.0
Men's 96kg,0.5
Weightlifting Men's Heavyweight,0.16666666666666666
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Men's Super-Heavyweight,0.0
