Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Shot Put,0.0
Athletics Women's Javelin Throw,0.0
Men's Discus Throw,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Welterweight,0.0
Men's 92kg,0.0
Men's Heavy (81-91kg),0.0
Men's Welter (63-69kg),0.0
Men's Canoe Single 1000m,0.0
Men's Kayak Double 1000m Team,0.0
Men's Kayak Single 1000m,0.0
Men's Kayak Single 200m,0.0
Women's Kayak Single 200m,0.0
Women's Kayak Single 500m,0.0
"Canoeing Men's Canadian Singles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 200 metres",0.0
"Canoeing Men's Kayak Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.0
"Canoeing Women's Kayak Singles, 200 metres",0.0
"Canoeing Women's Kayak Singles, 500 metres",0.0
"Cycling Women's Road Race, Individual",0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Men -73 kg,0.0
Men -81 kg,0.0
Men,0.0
Men's Dinghy,0.0
Men's One Person Dinghy - Laser,0.0
Women's Dinghy,0.0
Men's 100m Freestyle,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Women's 50m Freestyle,0.0
Taekwondo Men's Heavyweight,0.0
Taekwondo Women's Heavyweight,0.0
Men's 102kg,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Heavyweight I,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Women's Heavyweight,0.0
Weightlifting Women's Super-Heavyweight,0.0
Women's +81kg,0.0
Men's Freestyle 65kg,0.0
"Wrestling Men's Heavyweight, Freestyle",0.0
"Wrestling Men's Middleweight, Greco-Roman",0.0
"Wrestling Men's Welterweight, Freestyle",0.0
