Event,importance_score
Archery Men's Individual,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Marathon,0.0
Men's 100m,0.0
Women's 100m,0.0
Boxing Men's Lightweight,0.0
Women's Canoe Single 200m,0.0
Women's Kayak Single 500m,0.0
"Canoeing Men's Canadian Singles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 500 metres",0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Individual Pursuit, 4,000 metres",0.0
"Cycling Men's Mountainbike, Cross-Country",0.0
"Cycling Men's Road Race, Individual",0.0
"Cycling Men's Team Pursuit, 4,000 metres",0.0
"Cycling Women's Individual Pursuit, 3,000 metres",0.0
"Cycling Women's Road Race, Individual",0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Women's Middleweight,0.0
Men -81 kg,0.0
Women -57 kg,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed One Person Dinghy,0.0
Sailing Mixed Windsurfer,0.0
Sailing Women's Windsurfer,0.0
Men's 100m Freestyle,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 10 kilometres Open Water,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 4 x 100 metres Freestyle Relay,0.0
Swimming Men's 4 x 100 metres Medley Relay,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 200 metres Individual Medley,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's Individual,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Women's Lightweight,0.0
Women's 49kg,0.0
Women's Freestyle 53kg,0.0
Women's Freestyle 57kg,0.0
"Wrestling Men's Light-Flyweight, Freestyle",0.0
"Wrestling Men's Light-Heavyweight, Freestyle",0.0
"Wrestling Men's Super-Heavyweight, Freestyle",0.0
"Wrestling Women's Middleweight, Freestyle",0.0
