Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's 800 metres,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.0
Men's 100m,0.0
Women's 100m,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Welterweight,0.0
"Canoeing Men's Kayak Singles, Slalom",0.16666666666666666
"Cycling Men's Road Race, Individual",0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Lightweight,0.0
Rowing Women's Single Sculls,0.0
Women's Single Sculls,0.0
Men's 50m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Men's Singles,0.0
Table Tennis Men's Singles,0.0
Tennis Men's Singles,0.0
Men's Individual,0.0
