Event,importance_score
Women's All-Around,0.0
Women's Balance Beam,0.0
Women's Floor Exercise,0.0
Women's Uneven Bars,0.5
Women's Vault,0.0
Women,0.0
"Athletics Men's 1,500 metres",1.3333333333333333
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.3333333333333333
Athletics Men's 800 metres,0.5
Athletics Men's Decathlon,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.16666666666666666
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",1.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 20 kilometres Walk,0.0
"Athletics Women's 3,000 metres Steeplechase",0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's 800 metres,0.0
Athletics Women's Heptathlon,0.0
Athletics Women's Marathon,0.0
Athletics Women's Triple Jump,0.0
Men's 110m Hurdles,0.0
Men's 3000m Steeplechase,0.0
Men's 400m Hurdles,0.0
Men's 800m,0.16666666666666666
Men's Discus Throw,0.0
Men's Triple Jump,0.0
Women's 400m Hurdles,0.0
Women's Hammer Throw,0.0
Badminton Men's Singles,0.0
Mixed Doubles,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.16666666666666666
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.16666666666666666
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.16666666666666666
Boxing Men's Lightweight,0.5
Boxing Men's Middleweight,0.3333333333333333
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.0
Men's +92kg,0.0
Men's 63.5kg,0.0
Men's Fly (48-52kg),0.0
Men's Heavy (81-91kg),0.0
Men's Light Heavy (75-81kg),0.0
Men's Middle (69-75kg),0.0
Men's Super Heavy (+91kg),0.0
Women's 50kg,0.0
Women's 60kg,0.0
Women's 66kg,0.5
Women's Fly (48-51kg),0.0
Women's Light (57-60kg),0.0
Women's Middle (69-75kg),0.0
Women's Kayak Cross,0.0
Women's Kayak Single,0.0
Women's Kayak Single 200m,0.0
Women's Kayak Single 500m,0.0
Men's Individual Time Trial,0.0
Men's Road Race,0.0
Women's Road Race,0.0
"Cycling Men's Road Race, Individual",0.0
"Fencing Men's epee, Individual",0.0
"Fencing Men's Foil, Individual",0.0
"Fencing Men's Sabre, Individual",0.0
"Fencing Men's Sabre, Team",0.0
"Fencing Women's epee, Individual",0.0
"Fencing Women's Foil, Individual",0.0
"Fencing Women's Sabre, Individual",0.0
Men's Foil Individual,0.0
Men's Sabre Individual,0.0
Women's Foil Individual,0.0
Women's Sabre Individual,0.0
Women's Sabre Team,0.0
Football Men's Football,0.0
Gymnastics Men's Floor Exercise,0.0
Gymnastics Men's Horizontal Bar,0.0
Gymnastics Men's Horse Vault,0.0
Gymnastics Men's Individual All-Around,0.0
Gymnastics Men's Parallel Bars,0.0
Gymnastics Men's Pommelled Horse,0.0
Gymnastics Men's Rings,0.0
