Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 1,500 metres",0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres,0.0
Athletics Women's Heptathlon,0.0
Women's 100m,0.0
Women's Long Jump,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Men's 63.5kg,0.0
Men's Light (57-63kg),0.0
Judo Men's Half-Lightweight,0.0
Men's One Person Dinghy - Laser,0.0
Sailing Men's Windsurfer,0.0
Sailing Mixed Windsurfer,0.0
Women's One Person Dinghy - Laser Radial,0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
Shooting Mixed Trap,0.0
Men's 100m Freestyle,0.0
Men's 200m Breaststroke,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Men +80kg,0.0
Men -68kg,0.0
Taekwondo Men's Featherweight,0.0
Taekwondo Women's Flyweight,0.0
Taekwondo Women's Heavyweight,0.0
Men's 61kg,0.0
Weightlifting Men's Featherweight,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Lightweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Men's Middleweight,0.0
Weightlifting Women's Featherweight,0.0
Weightlifting Women's Flyweight,0.0
Women's 49kg,0.0
