Event,importance_score
"Athletics Men's 1,500 metres",0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 20 kilometres Walk,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 50 kilometres Walk,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Shot Put,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 10,000 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 4 x 400 metres Relay,0.0
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's Discus Throw,0.0
Athletics Women's Marathon,0.0
Athletics Women's Triple Jump,0.0
Basketball Men's Basketball,4.0
Boxing Men's Welterweight,0.0
"Canoeing Men's Kayak Doubles, 1,000 metres",0.0
"Canoeing Men's Kayak Doubles, 500 metres",0.0
"Canoeing Men's Kayak Fours, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.0
"Canoeing Women's Kayak Singles, 500 metres",0.0
"Cycling Men's Road Race, Individual",0.0
Diving Men's Platform,0.0
Diving Men's Springboard,0.0
"Fencing Women's epee, Individual",0.0
Football Men's Football,0.0
Handball Men's Handball,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Women's Heavyweight,0.0
Rowing Men's Coxless Fours,0.0
Rowing Men's Coxless Pairs,0.0
Rowing Men's Lightweight Coxless Fours,0.0
"Shooting Men's Air Pistol, 10 metres",0.0
"Shooting Men's Air Rifle, 10 metres",0.0
"Shooting Men's Free Pistol, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0.0
"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0.0
"Shooting Women's Air Pistol, 10 metres",0.6666666666666666
"Shooting Women's Air Rifle, 10 metres",0.16666666666666666
"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0.5
"Shooting Women's Sporting Pistol, 25 metres",0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Backstroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Backstroke,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 50 metres Freestyle,0.0
Table Tennis Men's Doubles,0.0
Table Tennis Men's Singles,0.0
Table Tennis Women's Singles,0.0
Tennis Men's Doubles,0.0
Tennis Women's Singles,0.0
Volleyball Men's Volleyball,7.5
Water Polo Men's Water Polo,6.166666666666666
Weightlifting Men's Featherweight,0.0
"Wrestling Men's Light-Heavyweight, Greco-Roman",0.0
"Wrestling Men's Lightweight, Greco-Roman",0.0
"Wrestling Men's Middleweight, Greco-Roman",0.0
