Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.3333333333333333
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Women's 400 metres,0.0
Men's 100m,0.0
Men's 200m,0.5
Men's 4 x 400m Relay Team,1.0
Men's 4 x 400m Relay,2.0
Men's 400m Hurdles,0.0
Men's 400m,0.0
Men's 800m,0.0
Women's 400m,0.0
Women's 800m,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Lightweight,0.0
Men's Fly (48-52kg),0.0
Women's Feather (54-57kg),0.0
Judo Men's Extra-Lightweight,0.0
Sailing Mixed One Person Dinghy,0.0
Men's 100m Breaststroke,0.0
Men's 200m Freestyle,0.0
Men's 400m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's 59kg,0.0
