Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 1,500 metres",0.0
"Athletics Women's 10,000 metres",0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 800 metres,0.0
Athletics Women's Marathon,0.0
"Men's 10,000m",0.0
Men's Marathon,0.0
Women's 5000m,0.0
Women's Marathon,0.0
Men's Road Race,0.0
Women's Individual Time Trial,0.0
Women's Road Race,0.0
"Cycling Men's Mountainbike, Cross-Country",0.0
"Cycling Men's Road Race, Individual",0.0
Women's Épée Individual,0.0
Judo Men's Lightweight,0.0
Men's 100m Butterfly,0.0
Men's 50m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
