Event,importance_score
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
Athletics Men's Triple Jump,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.0
Men's 100m,0.0
Basketball Men's Basketball,0.0
Basketball Women's Basketball,0.0
Beach Volleyball Men's Beach Volleyball,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Welterweight,0.0
Men's Canoe Double 500m,0.0
Men's Canoe Single 1000m,0.0
"Canoeing Men's Canadian Doubles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 1,000 metres",0.0
"Canoeing Men's Canadian Singles, 200 metres",0.0
"Canoeing Men's Canadian Singles, 500 metres",0.0
Handball Women's Handball,0.0
Women Team,0.0
Women,0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Middleweight,0.0
Men -66 kg,0.0
Women -57 kg,0.0
Men's Single Sculls,0.0
Rowing Men's Lightweight Double Sculls,0.0
Men's Dinghy,0.0
Men's Two Person Dinghy - 470 Team,0.0
Mixed Dinghy,0.0
Sailing Men's One Person Dinghy,0.0
Sailing Men's Two Person Dinghy,0.0
Shooting Men's Trap,0.0
Men's 100m Butterfly,0.0
Men's 100m Freestyle,0.0
Swimming Men's 100 metres Backstroke,0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Butterfly,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 4 x 100 metres Medley Relay,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Breaststroke,0.0
Swimming Women's 100 metres Butterfly,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Breaststroke,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Freestyle,0.0
Women's 200m Butterfly,0.0
