Event,importance_score
"Athletics Men's 1,500 metres",0.0
"Athletics Men's 10,000 metres",0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres,0.0
"Athletics Men's 5,000 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
"Athletics Women's 3,000 metres",0.0
Athletics Women's 400 metres,0.0
"Athletics Women's 5,000 metres",0.0
Athletics Women's 800 metres,0.0
Athletics Women's Marathon,0.0
Men's 100m,0.0
Basketball Women's Basketball,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Super-Heavyweight,0.0
Boxing Men's Welterweight,0.0
Men's Light (57-63kg),0.0
Men's Middle (69-75kg),0.0
Women's 57kg,0.0
Women's 66kg,0.0
Women's Feather (54-57kg),0.0
Women's Light (57-60kg),0.0
Cycling Men's 100 kilometres Team Time Trial,0.0
"Cycling Men's Road Race, Individual",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Men -60 kg,0.0
Women -78 kg,0.0
Men's 50m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Table Tennis Men's Doubles,0.0
Table Tennis Men's Singles,0.0
Taekwondo Women's Flyweight,0.0
Women -67kg,0.0
