Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's High Jump,0.0
Athletics Women's Triple Jump,0.0
Men's Triple Jump,0.16666666666666666
Women's 100m Hurdles,0.0
Women's Heptathlon,0.0
Women's Long Jump,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Lightweight,0.0
Men's Road Race,0.0
Women's Road Race,0.0
"Fencing Men's Sabre, Individual",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Women's Extra-Lightweight,0.0
Judo Women's Half-Middleweight,0.0
Men -73 kg,0.0
Men -90 kg,0.0
Men's 50m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Men -68kg,0.0
Men -80kg,0.0
