Event,importance_score
"Athletics Men's 1,500 metres",0.0
Athletics Men's 800 metres,0.0
Athletics Men's Marathon,0.0
"Athletics Women's 1,500 metres",0.0
Athletics Women's 100 metres,0.0
Athletics Women's High Jump,0.0
Men's 3000m Steeplechase,0.0
Men's 800m,0.0
Boxing Men's Light-Heavyweight,0.0
Women's Canoe Single,0.0
Women's Canoe,0.0
Women's Kayak Cross,0.0
Women's Kayak Single,0.0
Women's Kayak,0.0
"Canoeing Women's Kayak Singles, Slalom",0.0
"Cycling Men's Road Race, Individual",0.0
Judo Men's Extra-Lightweight,0.0
Judo Men's Half-Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Half-Middleweight,0.0
Sailing Men's Two Person Dinghy,0.0
Sailing Women's Windsurfer,0.0
Shooting Men's Trap,0.0
Shooting Mixed Trap,0.0
"Shooting Women's Air Rifle, 10 metres",0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 200 metres Individual Medley,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 400 metres Individual Medley,0.0
Swimming Women's 100 metres Backstroke,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Individual Medley,0.0
