Event,importance_score
Archery Men's Individual,0.0
"Athletics Men's 1,500 metres",0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
"Athletics Men's 3,000 metres Steeplechase",0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.3333333333333333
Athletics Men's Discus Throw,0.0
Athletics Men's Javelin Throw,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Shot Put,0.0
Athletics Women's 100 metres Hurdles,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 4 x 100 metres Relay,0.0
Athletics Women's 400 metres Hurdles,0.0
Athletics Women's 400 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's High Jump,0.0
Men's 100m,0.0
Men's 200m,0.0
Women's 100m,0.0
Women's 200m,0.0
Women's 4 x 100m Relay,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Welterweight,0.0
"Canoeing Men's Canadian Doubles, 1,000 metres",0.0
"Canoeing Men's Kayak Doubles, 1,000 metres",0.0
"Canoeing Men's Kayak Doubles, 500 metres",0.0
"Canoeing Men's Kayak Singles, 1,000 metres",0.0
"Canoeing Men's Kayak Singles, 500 metres",0.0
"Fencing Women's epee, Individual",0.0
Men's Foil Individual,0.0
Women's Foil Individual,0.0
Football Men's Football,0.0
Men Team,0.0
Handball Women's Handball,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Lightweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Half-Heavyweight,0.0
Judo Women's Heavyweight,0.0
Judo Women's Lightweight,0.0
Judo Women's Middleweight,0.0
Women -57 kg,0.0
Men's Single Sculls,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Swimming Women's 800 metres Freestyle,0.0
Women's 400m Freestyle,0.0
Men +80kg,0.16666666666666666
Men -80kg,0.0
Taekwondo Men's Welterweight,0.5
Taekwondo Women's Featherweight,0.0
Taekwondo Women's Heavyweight,0.0
Taekwondo Women's Welterweight,0.16666666666666666
Women +67kg,0.0
Women -67kg,0.16666666666666666
Tennis Men's Doubles,0.0
Tennis Men's Singles,0.0
"Wrestling Men's Light-Heavyweight, Freestyle",0.0
"Wrestling Women's Flyweight, Freestyle",0.0
