Event,importance_score
Athletics Men's 100 metres,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's High Jump,0.0
Athletics Women's 100 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Shot Put,0.0
Men's 100m,0.0
Boxing Men's Bantamweight,0.0
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Light-Heavyweight,0.0
Boxing Men's Light-Middleweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Welterweight,0.0
Football Men's Football,0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Half-Middleweight,0.0
Judo Men's Heavyweight,0.0
Judo Women's Extra-Lightweight,0.0
Judo Women's Half-Heavyweight,0.0
Judo Women's Middleweight,0.0
Women -48 kg,0.0
Women -78 kg,0.0
Men's 50m Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Women's 50m Freestyle,0.0
Men +80kg,0.0
Taekwondo Men's Heavyweight,0.3333333333333333
Taekwondo Men's Welterweight,0.0
Women -57kg,0.0
