Event,importance_score
Archery Men's Individual,0.0
Archery Women's Individual,0.0
Athletics Men's 100 metres,0.0
Athletics Men's 110 metres Hurdles,0.0
Athletics Men's 200 metres,0.0
Athletics Men's 4 x 100 metres Relay,0.0
Athletics Men's 4 x 400 metres Relay,0.0
Athletics Men's 400 metres Hurdles,0.0
Athletics Men's 400 metres,0.0
Athletics Men's Decathlon,0.0
Athletics Men's Discus Throw,0.0
Athletics Men's Hammer Throw,0.0
Athletics Men's High Jump,0.0
Athletics Men's Long Jump,0.0
Athletics Men's Marathon,0.0
Athletics Men's Pole Vault,0.0
Athletics Men's Triple Jump,0.0
Athletics Women's 20 kilometres Walk,0.0
Athletics Women's 200 metres,0.0
Athletics Women's 800 metres,0.0
Athletics Women's Discus Throw,0.0
Athletics Women's Hammer Throw,0.0
Athletics Women's Marathon,0.0
Men's 100m,0.0
Men's 110m Hurdles,0.0
Women's Marathon,0.0
Badminton Men's Doubles,0.0
Badminton Men's Singles,0.0
Badminton Mixed Doubles,0.0
Badminton Women's Doubles,0.0
Badminton Women's Singles,0.0
Men's Singles,0.0
Women's Singles,0.0
Beach Volleyball Women's Beach Volleyball,0.0
Boxing Men's Bantamweight,0.16666666666666666
Boxing Men's Featherweight,0.0
Boxing Men's Flyweight,0.0
Boxing Men's Heavyweight,0.0
Boxing Men's Light-Welterweight,0.0
Boxing Men's Lightweight,0.0
Boxing Men's Middleweight,0.0
Boxing Men's Super-Heavyweight,0.0
Men's Light (57-63kg),0.0
Men's Welter (63-69kg),0.0
Men's Road Race,0.0
Women's Road Race,0.0
"Cycling Women's Road Race, Individual",0.0
Judo Men's Half-Heavyweight,0.0
Judo Men's Middleweight,0.0
Judo Women's Half-Heavyweight,0.0
Judo Women's Half-Lightweight,0.0
Judo Women's Middleweight,0.0
Men -90 kg,0.0
Men's Kite,0.0
Sailing Women's Windsurfer,0.0
Women's Kite,0.0
Men's 100m Freestyle,0.0
"Swimming Men's 1,500 metres Freestyle",0.0
Swimming Men's 100 metres Breaststroke,0.0
Swimming Men's 100 metres Freestyle,0.0
Swimming Men's 200 metres Breaststroke,0.0
Swimming Men's 200 metres Butterfly,0.0
Swimming Men's 200 metres Freestyle,0.0
Swimming Men's 400 metres Freestyle,0.0
Swimming Men's 50 metres Freestyle,0.0
Swimming Women's 100 metres Freestyle,0.0
Swimming Women's 200 metres Freestyle,0.0
Swimming Women's 4 x 100 metres Freestyle Relay,0.0
Swimming Women's 400 metres Freestyle,0.0
Swimming Women's 50 metres Freestyle,0.0
Women's 100m Breaststroke,0.0
Women's 200m Backstroke,0.0
Table Tennis Men's Doubles,0.0
Table Tennis Men's Singles,0.0
Men's Individual,0.0
Triathlon Women's Olympic Distance,0.0
Weightlifting Men's Bantamweight,0.0
Weightlifting Men's Flyweight,0.0
Weightlifting Men's Heavyweight II,0.0
Weightlifting Men's Light-Heavyweight,0.0
Weightlifting Men's Middle-Heavyweight,0.0
Weightlifting Women's Flyweight,0.0
Weightlifting Women's Heavyweight,0.0
Women's 49kg,0.0
"Wrestling Men's Super-Heavyweight, Freestyle",0.0
"Wrestling Men's Super-Heavyweight, Greco-Roman",0.0
